;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
850,-0.0235,9.27057
851,-0.02349,9.27057
852,-0.02348,9.27057
853,-0.02347,9.27057
854,-0.02346,9.27057
855,-0.02345,9.27057
856,-0.02344,9.27057
857,-0.02343,9.27057
858,-0.02342,9.27057
859,-0.02341,9.27057
860,-0.0234,9.27057
861,-0.02339,9.27057
862,-0.02338,9.27057
863,-0.02337,9.27057
864,-0.02336,9.27057
865,-0.02335,9.27057
866,-0.02334,9.27057
867,-0.02333,9.27057
868,-0.02332,9.27057
869,-0.02331,9.27057
870,-0.0233,9.27057
871,-0.02329,9.27057
872,-0.02328,9.27057
873,-0.02327,9.27057
874,-0.02326,9.27057
875,-0.02325,9.27057
876,-0.02324,9.27057
877,-0.02323,9.27057
878,-0.02322,9.27057
879,-0.02321,9.27057
880,-0.0232,9.27057
881,-0.02319,9.27057
882,-0.02318,9.27057
883,-0.02317,9.27057
884,-0.02316,9.27057
885,-0.02315,9.27057
886,-0.02314,9.27057
887,-0.02313,9.27057
888,-0.02312,9.27057
889,-0.02311,9.27057
890,-0.0231,9.27057
891,-0.02309,9.27057
892,-0.02308,9.27057
893,-0.02307,9.27057
894,-0.02306,9.27057
895,-0.02305,9.27057
896,-0.02304,9.27057
897,-0.02303,9.27057
898,-0.02302,9.27057
899,-0.02301,9.27057
900,-0.023,9.27057
901,-0.02299,9.27057
902,-0.02298,9.27057
903,-0.02297,9.27057
904,-0.02296,9.27057
905,-0.02295,9.27057
906,-0.02294,9.27057
907,-0.02293,9.27057
908,-0.02292,9.27057
909,-0.02291,9.27057
910,-0.0229,9.27057
911,-0.02289,9.27057
912,-0.02288,9.27057
913,-0.02287,9.27057
914,-0.02286,9.27057
915,-0.02285,9.27057
916,-0.02284,9.27057
917,-0.02283,9.27057
918,-0.02282,9.27057
919,-0.02281,9.27057
920,-0.0228,9.27057
921,-0.02279,9.27057
922,-0.02278,9.27057
923,-0.02277,9.27057
924,-0.02276,9.27057
925,-0.02275,9.27057
926,-0.02274,9.27057
927,-0.02273,9.27057
928,-0.02272,9.27057
929,-0.02271,9.27057
930,-0.0227,9.27057
931,-0.02269,9.27057
932,-0.02268,9.27057
933,-0.02267,9.27057
934,-0.02266,9.27057
935,-0.02265,9.27057
