;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
509,-0.02691,5.87971
510,-0.0269,6.03004
511,-0.02689,6.21378
512,-0.02688,6.36412
513,-0.02687,6.56456
514,-0.02686,6.81512
515,-0.02685,6.69819
516,-0.02684,12.0768
517,-0.02683,14.432
518,-0.02682,14.432
519,-0.02681,14.3986
520,-0.0268,14.3652
521,-0.02679,14.3318
522,-0.02678,14.2984
523,-0.02677,14.2817
524,-0.02676,14.2483
525,-0.02675,14.2316
526,-0.02674,14.2316
527,-0.02673,14.2149
528,-0.02672,14.2149
529,-0.02671,14.2149
530,-0.0267,14.2149
531,-0.02669,14.2149
532,-0.02668,14.2149
533,-0.02667,14.2149
534,-0.02666,14.2149
535,-0.02665,14.2149
536,-0.02664,14.2149
537,-0.02663,14.2149
538,-0.02662,14.2149
539,-0.02661,14.2149
540,-0.0266,14.2149
541,-0.02659,14.2149
542,-0.02658,14.2149
543,-0.02657,14.2149
544,-0.02656,14.2149
545,-0.02655,14.2149
546,-0.02654,14.2149
547,-0.02653,14.2149
548,-0.02652,14.2149
549,-0.02651,14.2149
550,-0.0265,14.2149
551,-0.02649,14.2149
552,-0.02648,14.2149
553,-0.02647,14.2149
554,-0.02646,14.2149
555,-0.02645,14.2149
556,-0.02644,14.2149
557,-0.02643,14.2149
558,-0.02642,14.2149
559,-0.02641,14.2149
560,-0.0264,14.2149
561,-0.02639,14.2149
562,-0.02638,14.2149
563,-0.02637,14.2149
564,-0.02636,14.2149
565,-0.02635,14.2149
566,-0.02634,14.2149
567,-0.02633,14.2149
568,-0.02632,14.2149
569,-0.02631,14.2149
570,-0.0263,14.2149
571,-0.02629,14.2149
572,-0.02628,14.2149
573,-0.02627,14.2149
574,-0.02626,14.2149
575,-0.02625,14.2149
576,-0.02624,14.2149
577,-0.02623,14.2149
578,-0.02622,14.2149
579,-0.02621,14.2149
580,-0.0262,14.2149
581,-0.02619,14.2149
582,-0.02618,14.2149
583,-0.02617,14.2149
584,-0.02616,14.2149
585,-0.02615,14.2149
586,-0.02614,14.2149
587,-0.02613,14.2149
588,-0.02612,14.2149
589,-0.02611,14.2149
590,-0.0261,14.2149
591,-0.02609,14.2149
592,-0.02608,14.2149
593,-0.02607,14.2149
594,-0.02606,14.2149
595,-0.02605,14.2149
596,-0.02604,14.2149
597,-0.02603,14.2149
598,-0.02602,14.2149
599,-0.02601,14.2149
600,-0.026,14.2149
601,-0.02599,14.2149
602,-0.02598,14.2149
603,-0.02597,14.2149
604,-0.02596,14.2149
605,-0.02595,14.2149
606,-0.02594,14.2149
607,-0.02593,14.2149
608,-0.02592,14.2149
609,-0.02591,14.2149
610,-0.0259,14.2149
611,-0.02589,14.2149
612,-0.02588,14.2149
613,-0.02587,14.2149
614,-0.02586,14.2149
615,-0.02585,14.2149
616,-0.02584,14.2149
617,-0.02583,14.2149
618,-0.02582,14.2149
619,-0.02581,14.2149
620,-0.0258,14.2149
621,-0.02579,14.2149
622,-0.02578,14.2149
623,-0.02577,14.2149
624,-0.02576,14.2149
625,-0.02575,14.2149
626,-0.02574,14.2149
627,-0.02573,14.2149
628,-0.02572,14.2149
629,-0.02571,14.2149
630,-0.0257,14.2149
631,-0.02569,14.2149
632,-0.02568,14.2149
633,-0.02567,14.2149
634,-0.02566,14.2149
635,-0.02565,14.2149
636,-0.02564,14.2149
637,-0.02563,14.2149
638,-0.02562,14.2149
639,-0.02561,14.2149
640,-0.0256,14.2149
641,-0.02559,14.2149
642,-0.02558,14.2149
643,-0.02557,14.2149
644,-0.02556,14.2149
645,-0.02555,14.2149
646,-0.02554,14.2149
647,-0.02553,14.2149
648,-0.02552,14.2149
649,-0.02551,14.2149
650,-0.0255,14.2149
651,-0.02549,14.2149
652,-0.02548,14.2149
653,-0.02547,14.2149
654,-0.02546,14.2149
655,-0.02545,14.2149
