time	V(v_osc2)	V(n007)
1.055667670459044e-02	2.935425e-01	-1.354349e+01
1.055670088084886e-02	2.935491e-01	-1.354007e+01
1.055674923336570e-02	2.935707e-01	-1.352863e+01
1.055680304379569e-02	2.936161e-01	-1.350422e+01
1.055684497360020e-02	2.937285e-01	-1.344171e+01
1.055688665814203e-02	2.940349e-01	-1.327461e+01
1.055693231775300e-02	2.946446e-01	-1.295090e+01
1.055696305934308e-02	2.952285e-01	-1.264741e+01
1.055700207468487e-02	2.961257e-01	-1.218797e+01
1.055704230658207e-02	2.971129e-01	-1.168816e+01
1.055709156595305e-02	2.983204e-01	-1.108013e+01
1.055714280266902e-02	2.995459e-01	-1.046219e+01
1.055725806310836e-02	3.022641e-01	-9.086343e+00
1.055729285960207e-02	3.030816e-01	-8.671787e+00
1.055734982965402e-02	3.044155e-01	-7.994587e+00
1.055738339123234e-02	3.051987e-01	-7.596465e+00
1.055741695281066e-02	3.059803e-01	-7.198813e+00
1.055745051438898e-02	3.067602e-01	-6.801631e+00
1.055748407596730e-02	3.075384e-01	-6.404918e+00
1.055751763754562e-02	3.083151e-01	-6.008675e+00
1.055755119912394e-02	3.090900e-01	-5.612902e+00
1.055758476070226e-02	3.098633e-01	-5.217598e+00
1.055772075647922e-02	3.126661e-01	-3.793056e+00
1.055781872333695e-02	3.135957e-01	-3.356880e+00
1.055786967949976e-02	3.130259e-01	-3.669883e+00
1.055790778202413e-02	3.121024e-01	-4.129556e+00
1.055793550316388e-02	3.114155e-01	-4.465231e+00
1.055795768552303e-02	3.108747e-01	-4.733549e+00
1.055798255306159e-02	3.102641e-01	-5.034835e+00
1.055807131522509e-02	3.080863e-01	-6.112075e+00
1.055812127389844e-02	3.068686e-01	-6.715177e+00
1.055820931961318e-02	3.048004e-01	-7.735631e+00
1.055825393327447e-02	3.039417e-01	-8.149208e+00
1.055830084643127e-02	3.033512e-01	-8.417099e+00
1.055831650519583e-02	3.032579e-01	-8.454284e+00
1.055833302315714e-02	3.032345e-01	-8.458015e+00
1.055834850943357e-02	3.032388e-01	-8.450582e+00
1.055836487315765e-02	3.032582e-01	-8.437092e+00
1.055838104479914e-02	3.032825e-01	-8.422418e+00
1.055839855333958e-02	3.033081e-01	-8.407752e+00
1.055841708209193e-02	3.033304e-01	-8.395023e+00
1.055843749510114e-02	3.033481e-01	-8.384540e+00
1.055846010840426e-02	3.033603e-01	-8.376465e+00
1.055848922226668e-02	3.033691e-01	-8.369154e+00
1.055850632575394e-02	3.033721e-01	-8.365787e+00
1.055852591863145e-02	3.033746e-01	-8.362304e+00
1.055855133319852e-02	3.033778e-01	-8.357660e+00
1.055857888524949e-02	3.033819e-01	-8.352272e+00
1.055861539763507e-02	3.033883e-01	-8.344628e+00
1.055866636637907e-02	3.033983e-01	-8.333535e+00
1.055873076552540e-02	3.034112e-01	-8.319394e+00
1.055880908034860e-02	3.034268e-01	-8.302282e+00
1.055890633658394e-02	3.034460e-01	-8.281103e+00
1.055910084905461e-02	3.034841e-01	-8.238753e+00
1.055912883177532e-02	3.034896e-01	-8.232664e+00
1.055952058986522e-02	3.035670e-01	-8.147420e+00
1.055996831339654e-02	3.036551e-01	-8.049991e+00
1.056013086444396e-02	3.036871e-01	-8.014618e+00
1.056013637080966e-02	3.036882e-01	-8.013419e+00
1.056014738354104e-02	3.036904e-01	-8.011024e+00
1.056016940900381e-02	3.036947e-01	-8.006230e+00
1.056021345992936e-02	3.037034e-01	-7.996644e+00
1.056030156178046e-02	3.037207e-01	-7.977473e+00
1.056042934387500e-02	3.037459e-01	-7.949667e+00
1.056074686799222e-02	3.038084e-01	-7.880572e+00
1.056106439210943e-02	3.038709e-01	-7.811479e+00
1.056138191622664e-02	3.039335e-01	-7.742385e+00
1.056169944034386e-02	3.039960e-01	-7.673293e+00
1.056201696446107e-02	3.040585e-01	-7.604201e+00
1.056233448857829e-02	3.041210e-01	-7.535109e+00
1.056265201269550e-02	3.041835e-01	-7.466019e+00
1.057124288545755e-02	3.058749e-01	-5.596934e+00
1.057129508631080e-02	3.058851e-01	-5.585578e+00
1.057134402995268e-02	3.058948e-01	-5.574931e+00
1.057139429568300e-02	3.059047e-01	-5.563997e+00
1.057140686211557e-02	3.059071e-01	-5.561263e+00
1.057143199498073e-02	3.059121e-01	-5.555796e+00
1.057143827819702e-02	3.059133e-01	-5.554429e+00
1.057145084462960e-02	3.059158e-01	-5.551695e+00
1.057145398623774e-02	3.059164e-01	-5.551012e+00
1.057146026945403e-02	3.059177e-01	-5.549644e+00
1.057146473009535e-02	3.059185e-01	-5.548674e+00
1.057146697470790e-02	3.059190e-01	-5.548186e+00
1.057146833414675e-02	3.059192e-01	-5.547890e+00
1.057146931725251e-02	3.059194e-01	-5.547677e+00
1.057147020810971e-02	3.059196e-01	-5.547482e+00
1.057147115679619e-02	3.059198e-01	-5.547276e+00
1.057147205039119e-02	3.059199e-01	-5.547082e+00
1.057147299752132e-02	3.059202e-01	-5.546876e+00
1.057147394541390e-02	3.059203e-01	-5.546669e+00
1.057147497831101e-02	3.059205e-01	-5.546445e+00
1.057147613144758e-02	3.059207e-01	-5.546194e+00
1.057147755782331e-02	3.059210e-01	-5.545884e+00
1.057147828449191e-02	3.059212e-01	-5.545726e+00
1.057147886383138e-02	3.059213e-01	-5.545599e+00
1.057147957296740e-02	3.059214e-01	-5.545445e+00
1.057147993463354e-02	3.059215e-01	-5.545367e+00
1.057148034478677e-02	3.059216e-01	-5.545278e+00
1.057148084491702e-02	3.059217e-01	-5.545169e+00
1.057148155583490e-02	3.059218e-01	-5.545014e+00
1.057148233752841e-02	3.059220e-01	-5.544844e+00
1.057148337431688e-02	3.059222e-01	-5.544619e+00
1.057148457714459e-02	3.059224e-01	-5.544357e+00
1.057148613205318e-02	3.059227e-01	-5.544019e+00
1.057148806313627e-02	3.059231e-01	-5.543599e+00
1.057151972291266e-02	3.059293e-01	-5.536711e+00
1.057155138268905e-02	3.059356e-01	-5.529824e+00
1.057158304246545e-02	3.059418e-01	-5.522937e+00
1.057161470224184e-02	3.059480e-01	-5.516049e+00
1.057164636201824e-02	3.059543e-01	-5.509162e+00
1.057167802179463e-02	3.059605e-01	-5.502275e+00
1.057170968157102e-02	3.059667e-01	-5.495388e+00
1.057898559030532e-02	3.073988e-01	-3.912822e+00
1.058626149903961e-02	3.088305e-01	-2.330553e+00
1.059353740777390e-02	3.102620e-01	-7.485821e-01
1.060081331650819e-02	3.116932e-01	8.330910e-01
1.060808922524249e-02	3.131242e-01	2.414466e+00
1.061536513397678e-02	3.145549e-01	3.995544e+00
1.062264104271107e-02	3.159854e-01	5.576324e+00
1.062264915124043e-02	3.237245e-01	5.578225e+00
1.062266185118517e-02	3.599320e-01	5.581628e+00
1.062266278545911e-02	3.689784e-01	5.581984e+00
1.062266465400699e-02	4.061799e-01	5.583023e+00
1.062266839110275e-02	5.336070e-01	5.586079e+00
1.062267314373313e-02	8.626777e-01	5.593029e+00
1.062267847799005e-02	1.601717e+00	5.607609e+00
1.062268272166948e-02	2.681971e+00	5.628447e+00
1.062268715402541e-02	4.409671e+00	5.662166e+00
1.062269149584307e-02	6.465355e+00	5.704193e+00
1.062269777075111e-02	9.303903e+00	5.766505e+00
1.062270354915841e-02	1.120792e+01	5.812121e+00
1.062270952430975e-02	1.233194e+01	5.841039e+00
1.062271401346287e-02	1.274008e+01	5.849977e+00
1.062271923513994e-02	1.294377e+01	5.848983e+00
1.062272502834417e-02	1.303934e+01	5.839028e+00
1.062273275947824e-02	1.308313e+01	5.816999e+00
1.062274241487740e-02	1.309659e+01	5.783006e+00
1.062275737369687e-02	1.309516e+01	5.728099e+00
1.062277522761556e-02	1.308729e+01	5.669683e+00
1.062279488855593e-02	1.307887e+01	5.620267e+00
1.062281352638629e-02	1.307314e+01	5.589553e+00
1.062283345320352e-02	1.306952e+01	5.571739e+00
1.062285581915642e-02	1.306758e+01	5.562924e+00
1.062286962718203e-02	1.306718e+01	5.561291e+00
1.062287818875856e-02	1.306719e+01	5.561386e+00
1.062288785809159e-02	1.306733e+01	5.561866e+00
1.062289766306393e-02	1.306752e+01	5.562407e+00
1.062290869337691e-02	1.306775e+01	5.562892e+00
1.062291930826707e-02	1.306796e+01	5.563106e+00
1.062293063566831e-02	1.306814e+01	5.562972e+00
1.062294299544290e-02	1.306828e+01	5.562367e+00
1.062295885164517e-02	1.306834e+01	5.560936e+00
1.062298230597684e-02	1.306827e+01	5.557835e+00
1.062302112960223e-02	1.306791e+01	5.551496e+00
1.062305332591267e-02	1.306750e+01	5.545788e+00
1.062308974624878e-02	1.306701e+01	5.539304e+00
1.062312959420010e-02	1.306650e+01	5.532429e+00
1.062318488531764e-02	1.306584e+01	5.523106e+00
1.062327497906519e-02	1.306478e+01	5.507990e+00
1.062337272350518e-02	1.306362e+01	5.491555e+00
1.062351936095082e-02	1.306188e+01	5.466881e+00
1.062381263584209e-02	1.305841e+01	5.417574e+00
1.062422045747539e-02	1.305358e+01	5.349063e+00
1.062484276982433e-02	1.304623e+01	5.244628e+00
1.062551049909645e-02	1.303835e+01	5.132733e+00
1.062649929876427e-02	1.302670e+01	4.967349e+00
1.063797304228105e-02	1.289328e+01	3.073048e+00
1.063802848046695e-02	1.289264e+01	3.064007e+00
1.063813935683875e-02	1.289137e+01	3.045928e+00
1.063820391777816e-02	1.289062e+01	3.035402e+00
1.063826965330248e-02	1.288987e+01	3.024686e+00
1.063827170753761e-02	1.288985e+01	3.024351e+00
1.063827581600789e-02	1.288980e+01	3.023681e+00
1.063828403294842e-02	1.288971e+01	3.022342e+00
1.063830046682950e-02	1.288949e+01	3.019663e+00
1.063830457529977e-02	1.288467e+01	3.018912e+00
1.063831279224031e-02	1.285271e+01	3.017040e+00
1.063831385332446e-02	1.281887e+01	3.016343e+00
1.063831597549275e-02	1.257565e+01	3.012279e+00
1.063831754645765e-02	1.200153e+01	3.003269e+00
1.063831899017166e-02	1.068135e+01	2.982795e+00
1.063832022812143e-02	8.534180e+00	2.949112e+00
1.063832152065329e-02	5.434291e+00	2.899056e+00
1.063832249869480e-02	3.068873e+00	2.858641e+00
1.063832314743425e-02	1.924479e+00	2.836622e+00
1.063832395735914e-02	1.095616e+00	2.816879e+00
1.063832437002838e-02	8.611050e-01	2.809418e+00
1.063832483121697e-02	7.142134e-01	2.802796e+00
1.063832539821900e-02	5.930437e-01	2.795730e+00
1.063832626023290e-02	4.740928e-01	2.786394e+00
1.063832712865263e-02	4.008332e-01	2.778286e+00
1.063832825578393e-02	3.491489e-01	2.769377e+00
1.063832953370726e-02	3.233515e-01	2.761062e+00
1.063833128239182e-02	3.147050e-01	2.752086e+00
1.063833315273113e-02	3.139355e-01	2.744833e+00
1.063833512641910e-02	3.138058e-01	2.739928e+00
1.063833907379504e-02	3.135906e-01	2.736833e+00
1.063834674764954e-02	3.133733e-01	2.744688e+00
1.063835647893376e-02	3.132654e-01	2.770123e+00
1.063836829620745e-02	3.132748e-01	2.813014e+00
1.063838281929323e-02	3.133551e-01	2.869159e+00
1.063840123721823e-02	3.134753e-01	2.933164e+00
1.063841967621045e-02	3.135759e-01	2.982833e+00
1.063843893198273e-02	3.136488e-01	3.017517e+00
1.063845847749091e-02	3.136906e-01	3.037420e+00
1.063848168963571e-02	3.137126e-01	3.048536e+00
1.063849602966091e-02	3.137187e-01	3.051154e+00
1.063850481320485e-02	3.137171e-01	3.051503e+00
1.063851404455323e-02	3.137153e-01	3.051478e+00
1.063852269945967e-02	3.137136e-01	3.051385e+00
1.063853275688037e-02	3.137107e-01	3.051358e+00
1.063854259915135e-02	3.137090e-01	3.051534e+00
1.063855396327083e-02	3.137066e-01	3.052079e+00
1.063856652314691e-02	3.137063e-01	3.053170e+00
1.063858513059386e-02	3.137054e-01	3.055622e+00
1.063860908090409e-02	3.137085e-01	3.059876e+00
1.063864947774441e-02	3.137153e-01	3.068426e+00
1.063868165486343e-02	3.137220e-01	3.075700e+00
1.063872044041790e-02	3.137302e-01	3.084494e+00
1.063876395710117e-02	3.137394e-01	3.094112e+00
1.063882666272041e-02	3.137515e-01	3.107742e+00
1.063922679932808e-02	3.138303e-01	3.194646e+00
1.064045034704904e-02	3.140669e-01	3.460511e+00
1.064167389477000e-02	3.143077e-01	3.726368e+00
1.064289744249095e-02	3.145526e-01	3.992218e+00
1.064412099021191e-02	3.148017e-01	4.258061e+00
1.064534453793287e-02	3.150549e-01	4.523896e+00
1.064656808565383e-02	3.153122e-01	4.789724e+00
1.064779163337478e-02	3.155737e-01	5.055544e+00
1.064779546041694e-02	3.155149e-01	5.056376e+00
1.065018588219962e-02	3.159848e-01	5.575673e+00
1.065019484130173e-02	3.219452e-01	5.577727e+00
1.065020816908194e-02	3.904656e-01	5.581830e+00
1.065021556805560e-02	5.716213e-01	5.586657e+00
1.065022155710641e-02	1.002529e+00	5.595715e+00
1.065022672271904e-02	1.822931e+00	5.611761e+00
1.065023110264952e-02	3.076407e+00	5.635921e+00
1.065023532245656e-02	4.838670e+00	5.670565e+00
1.065023985676150e-02	7.047008e+00	5.716098e+00
1.065024500883395e-02	9.345879e+00	5.767092e+00
1.065025107871524e-02	1.128419e+01	5.814019e+00
1.065025694912105e-02	1.236157e+01	5.841699e+00
1.065026136117468e-02	1.274868e+01	5.849982e+00
1.065026661771906e-02	1.294777e+01	5.848622e+00
1.065027245763845e-02	1.304138e+01	5.838318e+00
1.065028027875075e-02	1.308398e+01	5.815778e+00
1.065029001153496e-02	1.309673e+01	5.781371e+00
1.065030521139015e-02	1.309490e+01	5.725676e+00
1.065032320919432e-02	1.308691e+01	5.667225e+00
1.065034281939309e-02	1.307859e+01	5.618606e+00
1.065036148429224e-02	1.307294e+01	5.588465e+00
1.065038143783650e-02	1.306941e+01	5.571139e+00
1.065040408140448e-02	1.306752e+01	5.562591e+00
1.065041749319549e-02	1.306716e+01	5.561121e+00
1.065042581442067e-02	1.306718e+01	5.561250e+00
1.065043568388293e-02	1.306733e+01	5.561754e+00
1.065044542234800e-02	1.306752e+01	5.562290e+00
1.065045664644377e-02	1.306776e+01	5.562773e+00
1.065046713687869e-02	1.306796e+01	5.562967e+00
1.065047867077720e-02	1.306814e+01	5.562806e+00
1.065049098566720e-02	1.306827e+01	5.562172e+00
1.065050745577092e-02	1.306834e+01	5.560639e+00
1.065053126985169e-02	1.306825e+01	5.557428e+00
1.065057260543281e-02	1.306784e+01	5.550601e+00
1.065060734189147e-02	1.306740e+01	5.544430e+00
1.065064552362215e-02	1.306688e+01	5.537664e+00
1.065068575632802e-02	1.306638e+01	5.530762e+00
1.065074582716526e-02	1.306566e+01	5.520659e+00
1.065083392311672e-02	1.306463e+01	5.505877e+00
1.065093239590735e-02	1.306346e+01	5.489315e+00
1.065109614136986e-02	1.306152e+01	5.461765e+00
1.065141524137611e-02	1.305774e+01	5.408125e+00
1.065196227748224e-02	1.305127e+01	5.316247e+00
1.065252947231356e-02	1.304457e+01	5.221096e+00
1.065331840639431e-02	1.303526e+01	5.088947e+00
1.065597151219420e-02	1.300409e+01	4.646413e+00
1.065866975848922e-02	1.297261e+01	4.199445e+00
1.066406625107926e-02	1.291003e+01	3.310915e+00
1.066554185452185e-02	1.289302e+01	3.069428e+00
1.066560176205895e-02	1.289233e+01	3.059658e+00
1.066565413014050e-02	1.289173e+01	3.051119e+00
1.066569153079822e-02	1.289130e+01	3.045021e+00
1.066573346107058e-02	1.289082e+01	3.038184e+00
1.066576753651508e-02	1.289043e+01	3.032629e+00
1.066580462113036e-02	1.289000e+01	3.026584e+00
1.066584599356120e-02	1.288953e+01	3.019840e+00
1.066584825611601e-02	1.288950e+01	3.019472e+00
1.066584954900447e-02	1.288948e+01	3.019261e+00
1.066585213478140e-02	1.288916e+01	3.018835e+00
1.066585730633526e-02	1.287960e+01	3.017842e+00
1.066586097903548e-02	1.278815e+01	3.015825e+00
1.066586391396002e-02	1.234482e+01	3.008518e+00
1.066586593886041e-02	1.123016e+01	2.991037e+00
1.066586737449103e-02	9.300072e+00	2.960819e+00
1.066586869755849e-02	6.420135e+00	2.914691e+00
1.066586990728603e-02	3.442470e+00	2.864790e+00
1.066587055945070e-02	2.168685e+00	2.841209e+00
1.066587134663284e-02	1.248315e+00	2.820518e+00
1.066587193428216e-02	8.762121e-01	2.809377e+00
1.066587242364667e-02	7.100474e-01	2.802214e+00
1.066587299774690e-02	5.867155e-01	2.795054e+00
1.066587371563213e-02	4.862232e-01	2.787260e+00
1.066587467417889e-02	4.034832e-01	2.778261e+00
1.066587574346523e-02	3.519111e-01	2.769731e+00
1.066587706548012e-02	3.239385e-01	2.761051e+00
1.066587868528405e-02	3.148716e-01	2.752644e+00
1.066588068641929e-02	3.139401e-01	2.744773e+00
1.066588252073519e-02	3.138134e-01	2.740032e+00
1.066588618936698e-02	3.136091e-01	2.736696e+00
1.066589352663058e-02	3.133889e-01	2.743193e+00
1.066590325674087e-02	3.132694e-01	2.767558e+00
1.066591479331975e-02	3.132705e-01	2.808798e+00
1.066592912931652e-02	3.133472e-01	2.864397e+00
1.066594679924210e-02	3.134629e-01	2.926785e+00
1.066596550072517e-02	3.135676e-01	2.978715e+00
1.066598447242097e-02	3.136426e-01	3.014509e+00
1.066600415316422e-02	3.136876e-01	3.035881e+00
1.066602658602169e-02	3.137114e-01	3.047642e+00
1.066604202170171e-02	3.137181e-01	3.050821e+00
1.066605138341208e-02	3.137166e-01	3.051307e+00
1.066605979451192e-02	3.137151e-01	3.051319e+00
1.066606887408301e-02	3.137134e-01	3.051227e+00
1.066607836651174e-02	3.137108e-01	3.051186e+00
1.066608856880389e-02	3.137089e-01	3.051330e+00
1.066609934247802e-02	3.137067e-01	3.051786e+00
1.066611141681326e-02	3.137062e-01	3.052747e+00
1.066612881373107e-02	3.137052e-01	3.054893e+00
1.066615154220740e-02	3.137076e-01	3.058746e+00
1.066618741420636e-02	3.137131e-01	3.066141e+00
1.066621980770082e-02	3.137198e-01	3.073411e+00
1.066625727956866e-02	3.137278e-01	3.081936e+00
1.066630055045168e-02	3.137370e-01	3.091557e+00
1.066635547450333e-02	3.137477e-01	3.103528e+00
1.066657026105421e-02	3.137899e-01	3.150138e+00
1.066757781676241e-02	3.139881e-01	3.369083e+00
1.067026404329597e-02	3.145162e-01	3.952752e+00
1.067357237352056e-02	3.152125e-01	4.671549e+00
1.067358206116398e-02	3.151685e-01	4.673654e+00
1.067417475379624e-02	3.152853e-01	4.802421e+00
1.067476744642851e-02	3.154020e-01	4.931186e+00
1.067536013906078e-02	3.155186e-01	5.059948e+00
1.067595283169305e-02	3.156352e-01	5.188708e+00
1.067654552432531e-02	3.157516e-01	5.317465e+00
1.067713821695758e-02	3.158679e-01	5.446221e+00
1.067773090958985e-02	3.159841e-01	5.574974e+00
1.067775687834632e-02	3.211218e-01	5.580709e+00
1.067777159271739e-02	3.781942e-01	5.584910e+00
1.067778016463225e-02	5.613667e-01	5.590028e+00
1.067778622966140e-02	9.672517e-01	5.598648e+00
1.067779140158050e-02	1.751627e+00	5.614024e+00
1.067779577211411e-02	2.959624e+00	5.637297e+00
1.067779997157634e-02	4.677089e+00	5.670967e+00
1.067780443833594e-02	6.839991e+00	5.715384e+00
1.067780979051469e-02	9.252031e+00	5.768618e+00
1.067781583540773e-02	1.122693e+01	5.816193e+00
1.067782165086186e-02	1.232673e+01	5.844457e+00
1.067782610950765e-02	1.273340e+01	5.853391e+00
1.067783132558430e-02	1.294050e+01	5.852548e+00
1.067783715428327e-02	1.303862e+01	5.842660e+00
1.067784481425536e-02	1.308299e+01	5.820945e+00
1.067785442578379e-02	1.309675e+01	5.787159e+00
1.067786919591526e-02	1.309555e+01	5.732889e+00
1.067788694283366e-02	1.308775e+01	5.674580e+00
1.067790663846978e-02	1.307928e+01	5.624684e+00
1.067792526507564e-02	1.307349e+01	5.593624e+00
1.067794518179785e-02	1.306982e+01	5.575514e+00
1.067796738750271e-02	1.306785e+01	5.566544e+00
1.067798143257783e-02	1.306743e+01	5.564808e+00
1.067799013295780e-02	1.306744e+01	5.564883e+00
1.067799968878283e-02	1.306757e+01	5.565350e+00
1.067800952921368e-02	1.306776e+01	5.565892e+00
1.067802044911150e-02	1.306799e+01	5.566378e+00
1.067803113369593e-02	1.306820e+01	5.566602e+00
1.067804234743750e-02	1.306838e+01	5.566483e+00
1.067805473283660e-02	1.306852e+01	5.565896e+00
1.067807025007212e-02	1.306859e+01	5.564519e+00
1.067809350703123e-02	1.306852e+01	5.561479e+00
1.067813104551635e-02	1.306818e+01	5.555393e+00
1.067816179180792e-02	1.306779e+01	5.549951e+00
1.067819715253323e-02	1.306732e+01	5.543641e+00
1.067823687679531e-02	1.306681e+01	5.536764e+00
1.067828985444142e-02	1.306617e+01	5.527815e+00
1.067838332076748e-02	1.306507e+01	5.512132e+00
1.067848161746535e-02	1.306390e+01	5.495604e+00
1.067862262805257e-02	1.306223e+01	5.471875e+00
1.067890464922701e-02	1.305889e+01	5.424456e+00
1.067926856728556e-02	1.305459e+01	5.363314e+00
1.067991525539079e-02	1.304694e+01	5.254772e+00
1.068054536802761e-02	1.303950e+01	5.149161e+00
1.068154872154428e-02	1.302768e+01	4.981305e+00
1.068517194648756e-02	1.298524e+01	4.378772e+00
1.069063077633793e-02	1.292179e+01	3.477906e+00
1.069301901439747e-02	1.289427e+01	3.087176e+00
1.069311597160425e-02	1.289316e+01	3.071361e+00
1.069319326819886e-02	1.289227e+01	3.058754e+00
1.069324308959974e-02	1.289170e+01	3.050630e+00
1.069329313694426e-02	1.289112e+01	3.042470e+00
1.069334340254343e-02	1.289055e+01	3.034275e+00
1.069338352281959e-02	1.289009e+01	3.027735e+00
1.069338893698473e-02	1.289002e+01	3.026852e+00
1.069339976531502e-02	1.288754e+01	3.025043e+00
1.069342142197561e-02	1.287526e+01	3.021286e+00
1.069342171164834e-02	1.287469e+01	3.021230e+00
1.069342229099381e-02	1.287129e+01	3.021083e+00
1.069342344968474e-02	1.283868e+01	3.020398e+00
1.069342576706661e-02	1.260598e+01	3.016480e+00
1.069342743084787e-02	1.204509e+01	3.007663e+00
1.069342888896233e-02	1.077684e+01	2.987991e+00
1.069343013293663e-02	8.678823e+00	2.955117e+00
1.069343141705461e-02	5.633484e+00	2.906027e+00
1.069343244994500e-02	3.122986e+00	2.863282e+00
1.069343310380364e-02	1.953184e+00	2.840900e+00
1.069343392736541e-02	1.103148e+00	2.820732e+00
1.069343437290459e-02	8.510801e-01	2.812696e+00
1.069343484176830e-02	7.043264e-01	2.806007e+00
1.069343540680340e-02	5.865160e-01	2.799021e+00
1.069343627144844e-02	4.701634e-01	2.789727e+00
1.069343715544632e-02	3.975726e-01	2.781536e+00
1.069343829251771e-02	3.471977e-01	2.772628e+00
1.069343958341432e-02	3.224988e-01	2.764321e+00
1.069344135474341e-02	3.145387e-01	2.755344e+00
1.069344321232516e-02	3.139315e-01	2.748261e+00
1.069344523947375e-02	3.137995e-01	2.743372e+00
1.069344929377094e-02	3.135847e-01	2.740566e+00
1.069345727995536e-02	3.133661e-01	2.749461e+00
1.069346694342168e-02	3.132665e-01	2.775372e+00
1.069347903463051e-02	3.132814e-01	2.819683e+00
1.069349357812801e-02	3.133637e-01	2.875932e+00
1.069351125110434e-02	3.134791e-01	2.937051e+00
