time	V(integrateur)	V(osc_1)	V(out)
4.663274733915628e-04	2.769559e+00	1.347530e+01	3.417384e-01
4.663287858968218e-04	2.761395e+00	1.347530e+01	3.204142e-01
4.663306726737492e-04	2.752199e+00	1.347530e+01	3.141880e-01
4.663324437916214e-04	2.745805e+00	1.347530e+01	3.139086e-01
4.663347263556081e-04	2.740896e+00	1.347530e+01	3.137655e-01
4.663392914835817e-04	2.739240e+00	1.347530e+01	3.135474e-01
4.663484217395288e-04	2.752432e+00	1.347530e+01	3.133301e-01
4.663579523409549e-04	2.780304e+00	1.347530e+01	3.132583e-01
4.663710446050993e-04	2.829762e+00	1.347530e+01	3.132940e-01
4.663858837009455e-04	2.886805e+00	1.347530e+01	3.133843e-01
4.664022894001543e-04	2.941804e+00	1.347530e+01	3.134904e-01
4.664218498384564e-04	2.991666e+00	1.347530e+01	3.135922e-01
4.664404892176770e-04	3.022864e+00	1.347530e+01	3.136578e-01
4.664613222744134e-04	3.041815e+00	1.347530e+01	3.136975e-01
4.664845635784821e-04	3.051436e+00	1.347530e+01	3.137160e-01
4.664974305085227e-04	3.053315e+00	1.347530e+01	3.137204e-01
4.665053713860494e-04	3.053515e+00	1.347530e+01	3.137190e-01
4.665148601741900e-04	3.053451e+00	1.347530e+01	3.137167e-01
4.665234389352232e-04	3.053363e+00	1.347530e+01	3.137150e-01
4.665338499069190e-04	3.053366e+00	1.347530e+01	3.137121e-01
4.665436376267082e-04	3.053592e+00	1.347530e+01	3.137104e-01
4.665553862610722e-04	3.054241e+00	1.347530e+01	3.137081e-01
4.665688200815483e-04	3.055526e+00	1.347530e+01	3.137078e-01
4.665885865363928e-04	3.058324e+00	1.347530e+01	3.137076e-01
4.666145103627891e-04	3.063158e+00	1.347530e+01	3.137112e-01
4.666615850223918e-04	3.073378e+00	1.347530e+01	3.137197e-01
4.667020713040749e-04	3.082550e+00	1.347530e+01	3.137284e-01
4.667476909258443e-04	3.092762e+00	1.347530e+01	3.137380e-01
4.667931062789978e-04	3.102685e+00	1.347530e+01	3.137473e-01
4.668800593677497e-04	3.121526e+00	1.347530e+01	3.137640e-01
4.676573609778610e-04	3.290420e+00	1.347530e+01	3.139169e-01
4.684346625879723e-04	3.459313e+00	1.347530e+01	3.140697e-01
4.692119641980836e-04	3.628206e+00	1.347530e+01	3.142225e-01
4.699892658081949e-04	3.797097e+00	1.347530e+01	3.143754e-01
4.707665674183063e-04	3.965987e+00	1.347530e+01	3.145282e-01
4.715438690284175e-04	4.134877e+00	1.347529e+01	3.146810e-01
4.723211706385289e-04	4.303765e+00	1.347529e+01	3.148338e-01
4.748411706385295e-04	4.851260e+00	1.347529e+01	3.153293e-01
4.773660925135297e-04	5.399793e+00	1.347528e+01	3.157796e-01
4.773956237635289e-04	5.406209e+00	1.347528e+01	3.158314e-01
4.781681379203984e-04	5.574028e+00	1.347528e+01	3.159833e-01
4.781909148794186e-04	5.579250e+00	1.347528e+01	3.308368e-01
4.782070306480271e-04	5.584746e+00	1.347528e+01	4.424782e-01
4.782153015436014e-04	5.591787e+00	1.347528e+01	7.358220e-01
4.782212787344566e-04	5.604100e+00	1.347528e+01	1.346419e+00
4.782259187659250e-04	5.623298e+00	1.347528e+01	2.340468e+00
4.782303142619165e-04	5.653296e+00	1.347528e+01	3.888917e+00
4.782345848326798e-04	5.692875e+00	1.347528e+01	5.859463e+00
4.782398757183746e-04	5.747103e+00	1.347528e+01	8.399287e+00
4.782451318467475e-04	5.794476e+00	1.347528e+01	1.044151e+01
4.782509631289841e-04	5.830461e+00	1.347528e+01	1.187050e+01
4.782569886211865e-04	5.848989e+00	1.347528e+01	1.262652e+01
4.782620500484482e-04	5.851502e+00	1.347528e+01	1.290113e+01
4.782679784685363e-04	5.843534e+00	1.347528e+01	1.302497e+01
4.782743827351187e-04	5.826990e+00	1.347528e+01	1.307441e+01
4.782839825285580e-04	5.794385e+00	1.347528e+01	1.309449e+01
4.782965797157160e-04	5.747963e+00	1.347528e+01	1.309686e+01
4.783137696021903e-04	5.688819e+00	1.347528e+01	1.309013e+01
4.783334010937407e-04	5.634491e+00	1.347528e+01	1.308127e+01
4.783521781653172e-04	5.598736e+00	1.347528e+01	1.307472e+01
4.783716864219783e-04	5.577263e+00	1.347528e+01	1.307048e+01
4.783926707957482e-04	5.566267e+00	1.347528e+01	1.306812e+01
4.784102962915628e-04	5.562997e+00	1.347528e+01	1.306735e+01
4.784203467617532e-04	5.562799e+00	1.347528e+01	1.306729e+01
4.784295549180567e-04	5.563187e+00	1.347528e+01	1.306739e+01
4.784393769107376e-04	5.563727e+00	1.347528e+01	1.306757e+01
4.784497716461399e-04	5.564224e+00	1.347528e+01	1.306779e+01
4.784607510767321e-04	5.564525e+00	1.347528e+01	1.306801e+01
4.784714009315027e-04	5.564498e+00	1.347528e+01	1.306819e+01
4.784838033149962e-04	5.564031e+00	1.347528e+01	1.306835e+01
4.784972879449210e-04	5.562981e+00	1.347528e+01	1.306843e+01
4.785191572124290e-04	5.560354e+00	1.347528e+01	1.306841e+01
4.785500841331149e-04	5.555585e+00	1.347528e+01	1.306818e+01
4.785809888878667e-04	5.550202e+00	1.347528e+01	1.306782e+01
4.786148049585152e-04	5.544145e+00	1.347528e+01	1.306736e+01
4.786545472504310e-04	5.537188e+00	1.347528e+01	1.306684e+01
4.786998789305056e-04	5.529477e+00	1.347528e+01	1.306629e+01
4.787737911599588e-04	5.517067e+00	1.347528e+01	1.306541e+01
4.788728288554357e-04	5.500431e+00	1.347528e+01	1.306424e+01
4.789839121050569e-04	5.481740e+00	1.347528e+01	1.306293e+01
4.792060786043013e-04	5.444372e+00	1.347528e+01	1.306030e+01
4.794853423017772e-04	5.397436e+00	1.347528e+01	1.305699e+01
4.800438696967273e-04	5.303644e+00	1.347528e+01	1.305038e+01
4.806221621484648e-04	5.206651e+00	1.347528e+01	1.304355e+01
4.814894303456253e-04	5.061422e+00	1.347528e+01	1.303332e+01
4.843557348080188e-04	4.583580e+00	1.347527e+01	1.299967e+01
4.935694848080228e-04	3.065699e+00	1.347526e+01	1.289276e+01
4.936813872759259e-04	3.047451e+00	1.347526e+01	1.289147e+01
4.937549184014529e-04	3.035462e+00	1.347526e+01	1.289063e+01
4.938306778577133e-04	3.023112e+00	1.347526e+01	1.288976e+01
4.938379017757708e-04	3.021935e+00	1.347526e+01	1.288968e+01
4.938523496118858e-04	3.019580e+00	1.347526e+01	1.288951e+01
4.938528011067637e-04	3.019506e+00	1.347526e+01	1.288951e+01
4.938537040965214e-04	3.019359e+00	1.347526e+01	1.288951e+01
4.938555100760366e-04	3.019064e+00	1.347526e+01	1.288941e+01
4.938591220350654e-04	3.018317e+00	1.347526e+01	1.287960e+01
4.938643539558561e-04	3.014596e+00	1.347526e+01	1.269695e+01
4.938676740230477e-04	3.001852e+00	1.347526e+01	1.191074e+01
4.938698348649177e-04	2.972773e+00	1.347526e+01	1.006345e+01
4.938713992065098e-04	2.927814e+00	1.347526e+01	7.248625e+00
4.938728571098356e-04	2.870298e+00	1.347526e+01	3.776905e+00
4.938735765593651e-04	2.843273e+00	1.347526e+01	2.277747e+00
4.938742324995821e-04	2.824891e+00	1.347526e+01	1.421922e+00
4.938749651152135e-04	2.810374e+00	1.347526e+01	9.110429e-01
4.938754766206643e-04	2.802639e+00	1.347526e+01	7.190585e-01
4.938760679648914e-04	2.795208e+00	1.347526e+01	5.882421e-01
4.938766750058835e-04	2.788584e+00	1.347526e+01	5.006632e-01
4.938777677312451e-04	2.778280e+00	1.347526e+01	4.037977e-01
4.938787520757052e-04	2.770387e+00	1.347526e+01	3.542404e-01
4.938801329067884e-04	2.761295e+00	1.347526e+01	3.242682e-01
4.938816423384097e-04	2.753321e+00	1.347526e+01	3.148978e-01
4.938833592727666e-04	2.746349e+00	1.347526e+01	3.139695e-01
4.938852153009293e-04	2.741263e+00	1.347526e+01	3.138362e-01
4.938889273572566e-04	2.737350e+00	1.347526e+01	3.136275e-01
4.938963514699093e-04	2.743205e+00	1.347526e+01	3.133941e-01
4.939058761939275e-04	2.766513e+00	1.347526e+01	3.132715e-01
4.939173733023335e-04	2.807353e+00	1.347526e+01	3.132691e-01
4.939314368400671e-04	2.861939e+00	1.347526e+01	3.133429e-01
4.939488521528337e-04	2.924015e+00	1.347526e+01	3.134572e-01
4.939671454156774e-04	2.975744e+00	1.347526e+01	3.135611e-01
4.939862965447420e-04	3.012944e+00	1.347526e+01	3.136390e-01
4.940058110482586e-04	3.035072e+00	1.347526e+01	3.136857e-01
4.940281227967230e-04	3.047403e+00	1.347526e+01	3.137109e-01
4.940445126311831e-04	3.051015e+00	1.347526e+01	3.137179e-01
4.940541386113367e-04	3.051575e+00	1.347526e+01	3.137169e-01
4.940623851169054e-04	3.051599e+00	1.347526e+01	3.137155e-01
4.940715369610819e-04	3.051507e+00	1.347526e+01	3.137136e-01
4.940809103075559e-04	3.051463e+00	1.347526e+01	3.137112e-01
4.940911844434400e-04	3.051599e+00	1.347526e+01	3.137092e-01
4.941018359301136e-04	3.052034e+00	1.347526e+01	3.137071e-01
4.941137762909959e-04	3.052963e+00	1.347526e+01	3.137063e-01
4.941308906583324e-04	3.055037e+00	1.347526e+01	3.137055e-01
4.941533018170234e-04	3.058788e+00	1.347526e+01	3.137076e-01
4.941882133391653e-04	3.065933e+00	1.347526e+01	3.137129e-01
4.942211737756688e-04	3.073314e+00	1.347526e+01	3.137197e-01
4.942586069174443e-04	3.081832e+00	1.347526e+01	3.137277e-01
4.943019162821083e-04	3.091471e+00	1.347526e+01	3.137369e-01
4.943555248347019e-04	3.103162e+00	1.347526e+01	3.137474e-01
4.947265584606762e-04	3.183732e+00	1.347526e+01	3.138204e-01
4.962815873264300e-04	3.521625e+00	1.347526e+01	3.141224e-01
4.978366161921838e-04	3.859505e+00	1.347525e+01	3.144270e-01
4.993916450579377e-04	4.197372e+00	1.347525e+01	3.147342e-01
5.009466739236915e-04	4.535226e+00	1.347525e+01	3.150439e-01
5.025017027894454e-04	4.873067e+00	1.347524e+01	3.153561e-01
5.040567316551992e-04	5.210895e+00	1.347523e+01	3.156709e-01
5.056117605209531e-04	5.548709e+00	1.347522e+01	3.159882e-01
5.057201920660361e-04	5.572268e+00	1.347522e+01	3.159817e-01
5.057578705925415e-04	5.580717e+00	1.347522e+01	3.299090e-01
5.057819264107470e-04	5.589671e+00	1.347522e+01	5.344577e-01
5.057941961189097e-04	5.605667e+00	1.347522e+01	1.268116e+00
5.058020827810872e-04	5.635617e+00	1.347522e+01	2.800493e+00
5.058079122626669e-04	5.678443e+00	1.347522e+01	4.977396e+00
5.058134720677971e-04	5.733002e+00	1.347522e+01	7.616001e+00
5.058186213937298e-04	5.782243e+00	1.347522e+01	9.811727e+00
5.058246110794737e-04	5.824717e+00	1.347522e+01	1.153975e+01
5.058307028449806e-04	5.849231e+00	1.347522e+01	1.250151e+01
5.058350577388047e-04	5.854865e+00	1.347522e+01	1.281760e+01
5.058405930353973e-04	5.850912e+00	1.347522e+01	1.298293e+01
5.058465136336034e-04	5.838518e+00	1.347522e+01	1.305598e+01
5.058551681449332e-04	5.811683e+00	1.347522e+01	1.308953e+01
5.058656402850605e-04	5.773926e+00	1.347522e+01	1.309765e+01
5.058833505185503e-04	5.710669e+00	1.347522e+01	1.309281e+01
5.059025179675117e-04	5.652889e+00	1.347522e+01	1.308413e+01
5.059218431569864e-04	5.610852e+00	1.347522e+01	1.307662e+01
5.059405584855858e-04	5.585909e+00	1.347521e+01	1.307181e+01
5.059609801517633e-04	5.572558e+00	1.347521e+01	1.306902e+01
5.059872575274293e-04	5.566228e+00	1.347521e+01	1.306758e+01
5.059975460546991e-04	5.565864e+00	1.347521e+01	1.306748e+01
5.060066763702149e-04	5.566346e+00	1.347521e+01	1.306761e+01
5.060168293612981e-04	5.566959e+00	1.347521e+01	1.306782e+01
5.060275949654181e-04	5.567482e+00	1.347521e+01	1.306805e+01
5.060387773165986e-04	5.567754e+00	1.347521e+01	1.306828e+01
5.060495673822937e-04	5.567664e+00	1.347521e+01	1.306846e+01
5.060622654956340e-04	5.567079e+00	1.347521e+01	1.306860e+01
5.060772865120126e-04	5.565760e+00	1.347521e+01	1.306868e+01
5.061010281492834e-04	5.562658e+00	1.347521e+01	1.306861e+01
5.061381934924353e-04	5.556628e+00	1.347521e+01	1.306827e+01
5.061690782645848e-04	5.551151e+00	1.347521e+01	1.306788e+01
5.062044504613814e-04	5.544832e+00	1.347521e+01	1.306740e+01
5.062438696394646e-04	5.538005e+00	1.347521e+01	1.306689e+01
5.062966624146837e-04	5.529088e+00	1.347521e+01	1.306626e+01
5.063889459525316e-04	5.513604e+00	1.347520e+01	1.306517e+01
5.064865030888592e-04	5.497201e+00	1.347520e+01	1.306402e+01
5.066256167020767e-04	5.473791e+00	1.347520e+01	1.306237e+01
5.069038439285117e-04	5.427008e+00	1.347519e+01	1.305907e+01
5.072597526306673e-04	5.367208e+00	1.347517e+01	1.305486e+01
5.079090527099622e-04	5.258224e+00	1.347515e+01	1.304718e+01
5.085314322587388e-04	5.153903e+00	1.347511e+01	1.303984e+01
5.095332874190030e-04	4.986287e+00	1.347505e+01	1.302803e+01
5.212032506926971e-04	3.059285e+00	1.347331e+01	1.289231e+01
5.212794998753247e-04	3.046851e+00	1.347329e+01	1.289143e+01
5.213453161235330e-04	3.036121e+00	1.347328e+01	1.289068e+01
5.214108569188847e-04	3.025436e+00	1.347326e+01	1.288992e+01
5.214127521781936e-04	3.025127e+00	1.347326e+01	1.288990e+01
5.214165426968113e-04	3.024510e+00	1.347326e+01	1.288986e+01
5.214241237340468e-04	3.023274e+00	1.347326e+01	1.288977e+01
5.214392858085195e-04	3.020802e+00	1.347326e+01	1.288960e+01
5.214430763271372e-04	3.020185e+00	1.347326e+01	1.288954e+01
5.214506573643727e-04	3.018946e+00	1.347326e+01	1.288927e+01
5.214525526236816e-04	3.018615e+00	1.347326e+01	1.288788e+01
5.214563431422993e-04	3.017661e+00	1.347326e+01	1.286613e+01
5.214590398043822e-04	3.015525e+00	1.347325e+01	1.275548e+01
5.214612102518688e-04	3.009248e+00	1.347325e+01	1.236769e+01
5.214627912034919e-04	2.995431e+00	1.347325e+01	1.148123e+01
5.214641479382356e-04	2.968617e+00	1.347325e+01	9.758098e+00
5.214653590292183e-04	2.928441e+00	1.347325e+01	7.228261e+00
5.214666299011000e-04	2.875824e+00	1.347325e+01	4.036632e+00
5.214673218995342e-04	2.848809e+00	1.347325e+01	2.520184e+00
5.214679911565035e-04	2.828896e+00	1.347325e+01	1.562996e+00
5.214687413194561e-04	2.812956e+00	1.347325e+01	9.669083e-01
5.214692187925692e-04	2.805307e+00	1.347325e+01	7.621694e-01
5.214697721708707e-04	2.798027e+00	1.347325e+01	6.242735e-01
5.214703547405265e-04	2.791342e+00	1.347325e+01	5.277470e-01
5.214712837364431e-04	2.782077e+00	1.347325e+01	4.303874e-01
5.214722513859731e-04	2.773795e+00	1.347325e+01	3.703431e-01
5.214735253341145e-04	2.764703e+00	1.347325e+01	3.318807e-01
5.214749448422124e-04	2.756480e+00	1.347325e+01	3.168587e-01
5.214766260444158e-04	2.748869e+00	1.347325e+01	3.140304e-01
5.214784393590827e-04	2.742969e+00	1.347325e+01	3.138860e-01
5.214813259223332e-04	2.738071e+00	1.347325e+01	3.137003e-01
5.214870990488344e-04	2.738997e+00	1.347325e+01	3.134771e-01
5.214968148168735e-04	2.757755e+00	1.347325e+01	3.132952e-01
5.215069471800511e-04	2.790677e+00	1.347324e+01	3.132575e-01
5.215206972646706e-04	2.843765e+00	1.347324e+01	3.133143e-01
5.215372496223305e-04	2.905693e+00	1.347324e+01	3.134215e-01
5.215534818089774e-04	2.956293e+00	1.347323e+01	3.135211e-01
5.215735115073217e-04	3.001702e+00	1.347323e+01	3.136151e-01
5.215920487881415e-04	3.028018e+00	1.347322e+01	3.136706e-01
5.216139994694731e-04	3.043612e+00	1.347322e+01	3.137034e-01
5.216400398849290e-04	3.051127e+00	1.347321e+01	3.137178e-01
5.216500506946033e-04	3.051908e+00	1.347321e+01	3.137171e-01
5.216577355362569e-04	3.051852e+00	1.347321e+01	3.137156e-01
5.216669532425999e-04	3.051703e+00	1.347321e+01	3.137137e-01
5.216761788710902e-04	3.051633e+00	1.347321e+01	3.137112e-01
5.216866976695770e-04	3.051766e+00	1.347320e+01	3.137091e-01
5.216972723610797e-04	3.052216e+00	1.347320e+01	3.137071e-01
5.217097410932410e-04	3.053228e+00	1.347320e+01	3.137062e-01
5.217271909403708e-04	3.055429e+00	1.347320e+01	3.137056e-01
5.217508371252941e-04	3.059516e+00	1.347319e+01	3.137080e-01
5.217881674796209e-04	3.067303e+00	1.347318e+01	3.137141e-01
5.218196064142432e-04	3.074393e+00	1.347317e+01	3.137207e-01
5.218570495914791e-04	3.082913e+00	1.347317e+01	3.137288e-01
5.219000031068816e-04	3.092450e+00	1.347316e+01	3.137378e-01
5.219571520052261e-04	3.104897e+00	1.347314e+01	3.137490e-01
5.221745907196523e-04	3.152083e+00	1.347309e+01	3.137916e-01
5.312748557131236e-04	5.129327e+00	1.347059e+01	3.155578e-01
5.332550358638222e-04	5.559495e+00	1.346993e+01	3.159701e-01
5.333167672338032e-04	5.572986e+00	1.346991e+01	3.206263e-01
5.333743022978565e-04	5.585742e+00	1.346989e+01	3.357774e-01
5.333748365952528e-04	5.585894e+00	1.346989e+01	3.382029e-01
5.333759051900470e-04	5.586295e+00	1.346989e+01	3.492532e-01
5.333780423796338e-04	5.587323e+00	1.346989e+01	3.834945e-01
5.333823167588091e-04	5.590393e+00	1.346989e+01	5.064565e-01
5.333870816015430e-04	5.596657e+00	1.346989e+01	7.981353e-01
5.333925514525353e-04	5.610309e+00	1.346988e+01	1.485556e+00
5.333968145239606e-04	5.630022e+00	1.346988e+01	2.506298e+00
5.334015891733292e-04	5.665080e+00	1.346988e+01	4.305986e+00
5.334059037301730e-04	5.706281e+00	1.346988e+01	6.329007e+00
5.334120163646133e-04	5.767268e+00	1.346988e+01	9.121089e+00
5.334179913909585e-04	5.815468e+00	1.346988e+01	1.114255e+01
5.334237991083401e-04	5.844795e+00	1.346987e+01	1.228375e+01
5.334283174825757e-04	5.854571e+00	1.346987e+01	1.271568e+01
5.334334888904974e-04	5.854337e+00	1.346987e+01	1.293202e+01
5.334392888756197e-04	5.844975e+00	1.346987e+01	1.303507e+01
5.334467849539542e-04	5.824153e+00	1.346986e+01	1.308158e+01
5.334562578547409e-04	5.791107e+00	1.346986e+01	1.309655e+01
5.334705860784630e-04	5.738370e+00	1.346986e+01	1.309605e+01
5.334882389865184e-04	5.679714e+00	1.346985e+01	1.308841e+01
5.335079264277842e-04	5.628781e+00	1.346984e+01	1.307985e+01
5.335265765849858e-04	5.596698e+00	1.346984e+01	1.307390e+01
5.335463862396004e-04	5.577852e+00	1.346983e+01	1.307010e+01
5.335682659714149e-04	5.568426e+00	1.346982e+01	1.306804e+01
5.335829592638015e-04	5.566401e+00	1.346982e+01	1.306755e+01
5.335920162698425e-04	5.566415e+00	1.346982e+01	1.306754e+01
5.336013800178001e-04	5.566854e+00	1.346981e+01	1.306767e+01
5.336112616499168e-04	5.567397e+00	1.346981e+01	1.306785e+01
5.336219616566707e-04	5.567884e+00	1.346980e+01	1.306808e+01
5.336327772897005e-04	5.568135e+00	1.346980e+01	1.306829e+01
5.336437636004384e-04	5.568048e+00	1.346980e+01	1.306847e+01
5.336561822332133e-04	5.567500e+00	1.346979e+01	1.306862e+01
5.336709608522068e-04	5.566244e+00	1.346979e+01	1.306870e+01
5.336937491021362e-04	5.563345e+00	1.346978e+01	1.306864e+01
5.337286733054381e-04	5.557780e+00	1.346977e+01	1.306835e+01
5.337573907554811e-04	5.552722e+00	1.346976e+01	1.306799e+01
5.337910412704806e-04	5.546695e+00	1.346975e+01	1.306754e+01
5.338306619440212e-04	5.539793e+00	1.346973e+01	1.306702e+01
5.338796720490736e-04	5.531484e+00	1.346972e+01	1.306643e+01
5.339634297053079e-04	5.517424e+00	1.346969e+01	1.306544e+01
5.340779163035912e-04	5.498180e+00	1.346965e+01	1.306409e+01
5.341954914897026e-04	5.478395e+00	1.346960e+01	1.306269e+01
5.344306418619254e-04	5.438849e+00	1.346952e+01	1.305991e+01
5.347375583571960e-04	5.387272e+00	1.346941e+01	1.305627e+01
5.353513913477388e-04	5.284211e+00	1.346919e+01	1.304902e+01
5.359446243743682e-04	5.184738e+00	1.346897e+01	1.304201e+01
5.368802621295386e-04	5.028120e+00	1.346862e+01	1.303098e+01
5.479567830895832e-04	3.197005e+00	1.346367e+01	1.290201e+01
5.485867830895830e-04	3.094143e+00	1.346334e+01	1.289476e+01
5.486158174178909e-04	3.089405e+00	1.346332e+01	1.289443e+01
5.486738860745084e-04	3.079933e+00	1.346329e+01	1.289376e+01
5.487176405988819e-04	3.072796e+00	1.346327e+01	1.289326e+01
5.487614615755868e-04	3.065649e+00	1.346325e+01	1.289276e+01
5.488082826471136e-04	3.058013e+00	1.346322e+01	1.289222e+01
5.488699559771729e-04	3.047957e+00	1.346319e+01	1.289151e+01
5.489188225396898e-04	3.039990e+00	1.346316e+01	1.289095e+01
5.489673845741044e-04	3.032073e+00	1.346314e+01	1.289039e+01
5.489789615143129e-04	3.030185e+00	1.346313e+01	1.289026e+01
5.490021153947283e-04	3.026411e+00	1.346312e+01	1.288999e+01
5.490028389534916e-04	3.026293e+00	1.346312e+01	1.288998e+01
5.490042860710181e-04	3.026057e+00	1.346312e+01	1.288997e+01
5.490071803060693e-04	3.025586e+00	1.346312e+01	1.288993e+01
5.490129687761736e-04	3.024642e+00	1.346311e+01	1.288987e+01
5.490245457163822e-04	3.022755e+00	1.346311e+01	1.288973e+01
5.490274399514335e-04	3.022283e+00	1.346311e+01	1.288970e+01
5.490332284215377e-04	3.021329e+00	1.346310e+01	1.288899e+01
5.490384937157748e-04	3.020186e+00	1.346310e+01	1.287091e+01
5.490425402560565e-04	3.016195e+00	1.346310e+01	1.265751e+01
5.490457387972558e-04	3.001493e+00	1.346310e+01	1.174293e+01
5.490476765727635e-04	2.972599e+00	1.346310e+01	9.905353e+00
5.490491776206936e-04	2.927336e+00	1.346310e+01	7.071170e+00
5.490505522683653e-04	2.872351e+00	1.346309e+01	3.755724e+00
5.490512532288789e-04	2.846014e+00	1.346309e+01	2.297752e+00
5.490519288365910e-04	2.827138e+00	1.346309e+01	1.420899e+00
5.490526709252541e-04	2.812456e+00	1.346309e+01	9.051062e-01
5.490531825701889e-04	2.804749e+00	1.346309e+01	7.151170e-01
5.490537750506962e-04	2.797329e+00	1.346309e+01	5.855426e-01
5.490543855293899e-04	2.790657e+00	1.346309e+01	4.974272e-01
5.490553689579559e-04	2.781342e+00	1.346309e+01	4.090651e-01
5.490563975338748e-04	2.773036e+00	1.346309e+01	3.562363e-01
5.490577645206295e-04	2.763931e+00	1.346309e+01	3.249823e-01
5.490592545736670e-04	2.755974e+00	1.346309e+01	3.150804e-01
5.490609822689663e-04	2.748871e+00	1.346309e+01	3.139772e-01
5.490628380249874e-04	2.743704e+00	1.346309e+01	3.138461e-01
5.490665495370296e-04	2.739669e+00	1.346309e+01	3.136321e-01
5.490739725611139e-04	2.745342e+00	1.346308e+01	3.133981e-01
5.490834582922155e-04	2.768407e+00	1.346308e+01	3.132738e-01
5.490949316346947e-04	2.809084e+00	1.346307e+01	3.132707e-01
5.491089361734092e-04	2.863459e+00	1.346306e+01	3.133436e-01
5.491262583554660e-04	2.925366e+00	1.346305e+01	3.134574e-01
5.491444701522050e-04	2.977128e+00	1.346304e+01	3.135613e-01
5.491636492271773e-04	3.014686e+00	1.346303e+01	3.136399e-01
5.491831354481527e-04	3.037044e+00	1.346302e+01	3.136870e-01
5.492053972492184e-04	3.049526e+00	1.346301e+01	3.137126e-01
5.492220881976352e-04	3.053271e+00	1.346300e+01	3.137202e-01
5.492317832186920e-04	3.053851e+00	1.346300e+01	3.137188e-01
5.492399857147043e-04	3.053877e+00	1.346299e+01	3.137175e-01
5.492491558923805e-04	3.053785e+00	1.346299e+01	3.137157e-01
5.492584993297984e-04	3.053741e+00	1.346298e+01	3.137132e-01
5.492687936143985e-04	3.053874e+00	1.346298e+01	3.137113e-01
5.492794145531797e-04	3.054305e+00	1.346297e+01	3.137091e-01
5.492913667568319e-04	3.055230e+00	1.346297e+01	3.137085e-01
5.493083985849967e-04	3.057287e+00	1.346296e+01	3.137075e-01
5.493307786576841e-04	3.061024e+00	1.346294e+01	3.137097e-01
5.493654698381697e-04	3.068114e+00	1.346293e+01	3.137149e-01
5.493985608527267e-04	3.075521e+00	1.346291e+01	3.137217e-01
5.494360020805809e-04	3.084041e+00	1.346289e+01	3.137297e-01
5.494793203794316e-04	3.093684e+00	1.346286e+01	3.137389e-01
5.495326919059355e-04	3.105324e+00	1.346284e+01	3.137493e-01
5.499018888772099e-04	3.185495e+00	1.346264e+01	3.138220e-01
5.514521227280090e-04	3.522346e+00	1.346178e+01	3.141213e-01
5.530023565788080e-04	3.859185e+00	1.346088e+01	3.144244e-01
5.545525904296070e-04	4.196010e+00	1.345993e+01	3.147313e-01
5.561028242804061e-04	4.532822e+00	1.345894e+01	3.150419e-01
5.576530581312052e-04	4.869621e+00	1.345790e+01	3.153564e-01
5.592032919820042e-04	5.206407e+00	1.345682e+01	3.156746e-01
5.607535258328033e-04	5.543180e+00	1.345569e+01	3.159965e-01
5.607830570828025e-04	5.549596e+00	1.345567e+01	3.159612e-01
5.608953857070328e-04	5.574000e+00	1.345559e+01	3.159832e-01
5.609200348556369e-04	5.579425e+00	1.345557e+01	3.197814e-01
5.609375822487918e-04	5.584332e+00	1.345555e+01	3.817466e-01
5.609468903725167e-04	5.590020e+00	1.345555e+01	5.872725e-01
5.609533796483209e-04	5.599705e+00	1.345554e+01	1.046947e+00
5.609582837214806e-04	5.615242e+00	1.345554e+01	1.842915e+00
5.609626682606186e-04	5.639822e+00	1.345554e+01	3.118993e+00
5.609668381367887e-04	5.674288e+00	1.345553e+01	4.871092e+00
5.609713936850606e-04	5.720158e+00	1.345553e+01	7.093723e+00
5.609765032204197e-04	5.770669e+00	1.345553e+01	9.368237e+00
5.609825765018131e-04	5.817428e+00	1.345552e+01	1.129735e+01
5.609884579205401e-04	5.844968e+00	1.345552e+01	1.236936e+01
5.609928590130115e-04	5.853109e+00	1.345551e+01	1.275221e+01
5.609981238854384e-04	5.851638e+00	1.345551e+01	1.294956e+01
5.610039669874129e-04	5.841244e+00	1.345550e+01	1.304224e+01
5.610118232753369e-04	5.818525e+00	1.345550e+01	1.308445e+01
5.610215826573652e-04	5.783986e+00	1.345549e+01	1.309699e+01
5.610368756426599e-04	5.727990e+00	1.345548e+01	1.309504e+01
5.610549271774217e-04	5.669520e+00	1.345547e+01	1.308700e+01
5.610745199587513e-04	5.621176e+00	1.345545e+01	1.307871e+01
5.610931929016308e-04	5.591235e+00	1.345544e+01	1.307309e+01
5.611131563030541e-04	5.574077e+00	1.345542e+01	1.306960e+01
5.611359013064435e-04	5.565619e+00	1.345540e+01	1.306773e+01
5.611491781745918e-04	5.564203e+00	1.345539e+01	1.306737e+01
5.611574150797671e-04	5.564342e+00	1.345539e+01	1.306740e+01
5.611673551353964e-04	5.564854e+00	1.345538e+01	1.306755e+01
5.611770686850762e-04	5.565389e+00	1.345537e+01	1.306774e+01
5.611883609877161e-04	5.565871e+00	1.345536e+01	1.306798e+01
5.611988066691678e-04	5.566057e+00	1.345536e+01	1.306818e+01
5.612104162115491e-04	5.565886e+00	1.345535e+01	1.306837e+01
5.612227154572318e-04	5.565242e+00	1.345534e+01	1.306849e+01
5.612394087940870e-04	5.563672e+00	1.345533e+01	1.306855e+01
5.612633542926050e-04	5.560421e+00	1.345531e+01	1.306846e+01
