;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
513,-0.01087,-13.6302,0.200445
514,-0.01086,-13.6302,0.200445
515,-0.01085,-13.6302,0.200445
516,-0.01084,-13.6302,0.183741
517,-0.01083,-13.6302,0.233852
518,-0.01082,-13.6302,0.233852
519,-0.01081,-13.6302,0.183741
520,-0.0108,-13.6302,0.200445
521,-0.01079,-13.6302,0.183741
522,-0.01078,-13.6469,0.200445
523,-0.01077,-13.6302,0.200445
524,-0.01076,-13.6469,0.200445
525,-0.01075,-13.6302,0.200445
526,-0.01074,-13.6302,0.200445
527,-0.01073,-13.6469,0.200445
528,-0.01072,-13.6302,0.200445
529,-0.01071,-13.6469,0.200445
530,-0.0107,-13.6469,0.200445
531,-0.01069,-13.6302,0.200445
532,-0.01068,-13.6636,0.200445
533,-0.01067,-13.6135,0.200445
534,-0.01066,-13.6636,0.200445
535,-0.01065,-13.6469,0.200445
536,-0.01064,-13.6636,0.200445
537,-0.01063,-13.6302,0.200445
538,-0.01062,-13.6469,0.183741
539,-0.01061,-13.6469,0.233852
540,-0.0106,-13.6302,0.183741
541,-0.01059,-13.6636,0.200445
542,-0.01058,-13.6469,0.200445
543,-0.01057,-13.6302,0.200445
544,-0.01056,-13.6636,0.183741
545,-0.01055,-13.6469,0.200445
546,-0.01054,-13.6469,0.200445
547,-0.01053,-13.6469,0.183741
548,-0.01052,-13.6469,0.233852
549,-0.01051,-13.6469,0.183741
550,-0.0105,-13.6469,0.200445
551,-0.01049,-13.6469,0.200445
552,-0.01048,-13.6469,0.200445
553,-0.01047,-13.6636,0.200445
554,-0.01046,-13.6302,0.200445
555,-0.01045,-13.6469,0.200445
556,-0.01044,-13.6469,0.200445
557,-0.01043,-13.6469,0.183741
558,-0.01042,-13.6469,0.200445
559,-0.01041,-13.6469,0.200445
560,-0.0104,-13.6469,0.200445
561,-0.01039,-13.6469,0.200445
562,-0.01038,-13.6469,0.200445
563,-0.01037,-13.6469,0.200445
564,-0.01036,-13.6469,0.200445
565,-0.01035,-13.6469,0.200445
566,-0.01034,-13.6469,0.200445
567,-0.01033,-13.6469,0.200445
568,-0.01032,-13.6469,0.200445
569,-0.01031,-13.6469,0.200445
570,-0.0103,-13.6469,0.200445
571,-0.01029,-13.6469,0.200445
572,-0.01028,-13.6469,0.200445
573,-0.01027,-13.6469,0.200445
574,-0.01026,-13.6469,0.200445
575,-0.01025,-13.6469,0.200445
576,-0.01024,-13.6469,0.200445
577,-0.01023,-13.6469,0.200445
578,-0.01022,-13.6469,0.200445
579,-0.01021,-13.6469,0.200445
580,-0.0102,-13.6469,0.200445
581,-0.01019,-13.6469,0.200445
582,-0.01018,-13.6469,0.200445
583,-0.01017,-13.6469,0.200445
584,-0.01016,-13.6469,0.200445
585,-0.01015,-13.6469,0.200445
586,-0.01014,-13.6469,0.200445
587,-0.01013,-13.6469,0.200445
588,-0.01012,-13.6469,0.200445
589,-0.01011,-13.6469,0.200445
590,-0.0101,-13.6469,0.200445
591,-0.01009,-13.6469,0.200445
592,-0.01008,-13.6469,0.200445
593,-0.01007,-13.6469,0.200445
594,-0.01006,-13.6469,0.200445
595,-0.01005,-13.6469,0.200445
596,-0.01004,-13.6469,0.200445
597,-0.01003,-13.6469,0.200445
598,-0.01002,-13.6469,0.200445
599,-0.01001,-13.6469,0.200445
600,-0.01,-13.6469,0.200445
601,-0.00999,-13.6469,0.200445
602,-0.00998,-13.6469,0.200445
603,-0.00997,-13.6469,0.200445
604,-0.00996,-13.6469,0.200445
605,-0.00995,-13.6469,0.200445
606,-0.00994,-13.6469,0.200445
607,-0.00993,-13.6469,0.200445
608,-0.00992,-13.6469,0.200445
609,-0.00991,-13.6469,0.200445
610,-0.0099,-13.6469,0.200445
611,-0.00989,-13.6469,0.200445
612,-0.00988,-13.6469,0.200445
613,-0.00987,-13.6469,0.200445
614,-0.00986,-13.6469,0.183741
615,-0.00985,-13.6469,0.200445
616,-0.00984,-13.6469,0.200445
617,-0.00983,-13.6469,0.200445
618,-0.00982,-13.6469,0.200445
619,-0.00981,-13.6469,0.200445
620,-0.0098,-13.6469,0.200445
621,-0.00979,-13.6469,0.183741
622,-0.00978,-13.6469,0.233852
623,-0.00977,-13.6469,0.183741
624,-0.00976,-13.6469,0.200445
625,-0.00975,-13.6469,0.200445
626,-0.00974,-13.6469,0.200445
627,-0.00973,-13.6469,0.200445
628,-0.00972,-13.6469,0.200445
629,-0.00971,-13.6469,0.200445
630,-0.0097,-13.6469,0.200445
631,-0.00969,-13.6469,0.200445
632,-0.00968,-13.6469,0.183741
633,-0.00967,-13.6469,0.233852
634,-0.00966,-13.6469,0.183741
635,-0.00965,-13.6469,0.200445
636,-0.00964,-13.6469,0.200445
637,-0.00963,-13.6469,0.200445
638,-0.00962,-13.6469,0.200445
639,-0.00961,-13.6469,0.200445
640,-0.0096,-13.6469,0.200445
641,-0.00959,-13.6469,0.200445
642,-0.00958,-13.6469,0.200445
643,-0.00957,-13.6469,0.200445
644,-0.00956,-13.6469,0.200445
645,-0.00955,-13.6469,0.200445
646,-0.00954,-13.6469,0.200445
647,-0.00953,-13.6469,0.200445
648,-0.00952,-13.6469,0.200445
649,-0.00951,-13.6469,0.200445
650,-0.0095,-13.6469,0.200445
