time	V(n002)	V(n004)
3.949120908848603e-02	1.347588e+01	3.751497e-01
3.949121030148607e-02	1.347588e+01	3.348135e-01
3.949121169754981e-02	1.347588e+01	3.177448e-01
3.949121337972179e-02	1.347588e+01	3.140447e-01
3.949121518783671e-02	1.347588e+01	3.138928e-01
3.949121779459148e-02	1.347588e+01	3.137252e-01
3.949122300810104e-02	1.347588e+01	3.135085e-01
3.949123290154233e-02	1.347588e+01	3.133057e-01
3.949124259309697e-02	1.347588e+01	3.132574e-01
3.949125640144616e-02	1.347588e+01	3.133097e-01
3.949127198915761e-02	1.347588e+01	3.134091e-01
3.949128834666252e-02	1.347588e+01	3.135116e-01
3.949130805914903e-02	1.347588e+01	3.136078e-01
3.949132676884036e-02	1.347588e+01	3.136674e-01
3.949134818111127e-02	1.347588e+01	3.137025e-01
3.949137305756322e-02	1.347588e+01	3.137182e-01
3.949138421088794e-02	1.347588e+01	3.137192e-01
3.949139151071600e-02	1.347588e+01	3.137180e-01
3.949140113435354e-02	1.347588e+01	3.137158e-01
3.949140984341147e-02	1.347588e+01	3.137136e-01
3.949142060021610e-02	1.347588e+01	3.137112e-01
3.949143059737831e-02	1.347588e+01	3.137093e-01
3.949144285592158e-02	1.347588e+01	3.137078e-01
3.949145836567242e-02	1.347588e+01	3.137073e-01
3.949148041038506e-02	1.347588e+01	3.137086e-01
3.949151171633399e-02	1.347588e+01	3.137132e-01
3.949154699908784e-02	1.347588e+01	3.137203e-01
3.949158451966663e-02	1.347588e+01	3.137284e-01
3.949162785449980e-02	1.347588e+01	3.137375e-01
3.949167772505489e-02	1.347588e+01	3.137475e-01
3.949176750605646e-02	1.347588e+01	3.137650e-01
3.949338097385334e-02	1.347587e+01	3.140822e-01
3.949499444165022e-02	1.347587e+01	3.143993e-01
3.949660790944710e-02	1.347586e+01	3.147165e-01
3.949822137724399e-02	1.347585e+01	3.150337e-01
3.949983484504087e-02	1.347584e+01	3.153509e-01
3.950144831283775e-02	1.347584e+01	3.156682e-01
3.950306178063463e-02	1.347583e+01	3.159854e-01
3.950308096434106e-02	1.347583e+01	3.452787e-01
3.950309186694841e-02	1.347583e+01	4.796740e-01
3.950309911841737e-02	1.347583e+01	8.221990e-01
3.950310464768509e-02	1.347583e+01	1.487210e+00
3.950310910624672e-02	1.347583e+01	2.558681e+00
3.950311379110412e-02	1.347583e+01	4.333476e+00
3.950311815473304e-02	1.347583e+01	6.385430e+00
3.950312428901046e-02	1.347583e+01	9.178769e+00
3.950313020657949e-02	1.347583e+01	1.116403e+01
3.950313605519008e-02	1.347583e+01	1.229811e+01
3.950314056435111e-02	1.347583e+01	1.272270e+01
3.950314575300859e-02	1.347583e+01	1.293540e+01
3.950315155158444e-02	1.347583e+01	1.303622e+01
3.950315911490188e-02	1.347583e+01	1.308190e+01
3.950316863992791e-02	1.347583e+01	1.309641e+01
3.950318315178598e-02	1.347583e+01	1.309564e+01
3.950320082303477e-02	1.347583e+01	1.308795e+01
3.950322052811515e-02	1.347583e+01	1.307941e+01
3.950323915794841e-02	1.347583e+01	1.307353e+01
3.950325901874578e-02	1.347583e+01	1.306978e+01
3.950328100948596e-02	1.347583e+01	1.306776e+01
3.950329545164947e-02	1.347583e+01	1.306729e+01
3.950330437416894e-02	1.347583e+01	1.306729e+01
3.950331375719660e-02	1.347583e+01	1.306742e+01
3.950332365053562e-02	1.347583e+01	1.306761e+01
3.950333440147742e-02	1.347583e+01	1.306783e+01
3.950334519497314e-02	1.347583e+01	1.306804e+01
3.950335623600817e-02	1.347583e+01	1.306823e+01
3.950336866197353e-02	1.347583e+01	1.306837e+01
3.950338366276616e-02	1.347583e+01	1.306844e+01
3.950340662376284e-02	1.347583e+01	1.306839e+01
3.950344233377980e-02	1.347583e+01	1.306808e+01
3.950347082180422e-02	1.347583e+01	1.306772e+01
3.950350452424586e-02	1.347583e+01	1.306727e+01
3.950354415447774e-02	1.347583e+01	1.306675e+01
3.950359399500748e-02	1.347583e+01	1.306615e+01
3.950368058845306e-02	1.347583e+01	1.306513e+01
3.950379059915694e-02	1.347583e+01	1.306383e+01
3.950391294108298e-02	1.347583e+01	1.306238e+01
3.950415762493506e-02	1.347582e+01	1.305948e+01
3.950447063085614e-02	1.347582e+01	1.305577e+01
3.950509664269831e-02	1.347582e+01	1.304837e+01
3.950569228942034e-02	1.347582e+01	1.304134e+01
3.950664676186293e-02	1.347581e+01	1.303009e+01
3.951855839962291e-02	1.347576e+01	1.289155e+01
3.951856993169221e-02	1.347576e+01	1.289142e+01
3.951859299583082e-02	1.347576e+01	1.289115e+01
3.951861600981531e-02	1.347576e+01	1.289089e+01
3.951863918379898e-02	1.347576e+01	1.289062e+01
3.951866904641475e-02	1.347576e+01	1.289028e+01
3.951871240376927e-02	1.347576e+01	1.288978e+01
3.951871375868660e-02	1.347576e+01	1.288976e+01
3.951871646852126e-02	1.347576e+01	1.288974e+01
3.951871714597992e-02	1.347576e+01	1.288973e+01
3.951871850089726e-02	1.347576e+01	1.288972e+01
3.951872121073191e-02	1.347576e+01	1.288965e+01
3.951872663040123e-02	1.347576e+01	1.288765e+01
3.951873047865680e-02	1.347576e+01	1.286557e+01
3.951873354843435e-02	1.347576e+01	1.271474e+01
3.951873597120419e-02	1.347576e+01	1.217393e+01
3.951873760781718e-02	1.347576e+01	1.104788e+01
3.951873889629384e-02	1.347576e+01	9.116243e+00
3.951874018394585e-02	1.347576e+01	6.202991e+00
3.951874136068463e-02	1.347576e+01	3.314728e+00
3.951874202143592e-02	1.347576e+01	2.078611e+00
3.951874289675944e-02	1.347576e+01	1.135338e+00
3.951874342649732e-02	1.347576e+01	8.318949e-01
3.951874390653909e-02	1.347576e+01	6.859395e-01
3.951874446632378e-02	1.347576e+01	5.746021e-01
3.951874533157108e-02	1.347576e+01	4.635178e-01
3.951874625595781e-02	1.347576e+01	3.913778e-01
3.951874740380817e-02	1.347576e+01	3.437632e-01
3.951874872497816e-02	1.347576e+01	3.210449e-01
3.951875053397230e-02	1.347576e+01	3.142831e-01
3.951875236584739e-02	1.347576e+01	3.139164e-01
3.951875451244945e-02	1.347576e+01	3.137785e-01
3.951875880565359e-02	1.347576e+01	3.135646e-01
3.951876739206184e-02	1.347576e+01	3.133459e-01
3.951877698101655e-02	1.347576e+01	3.132617e-01
3.951878960978573e-02	1.347576e+01	3.132875e-01
3.951880428917277e-02	1.347576e+01	3.133743e-01
3.951882103177797e-02	1.347576e+01	3.134832e-01
3.951884038871440e-02	1.347576e+01	3.135863e-01
3.951885908429498e-02	1.347576e+01	3.136545e-01
3.951887958376849e-02	1.347576e+01	3.136959e-01
3.951890248959360e-02	1.347576e+01	3.137159e-01
3.951891610682191e-02	1.347576e+01	3.137208e-01
3.951892450429050e-02	1.347576e+01	3.137194e-01
3.951893384212966e-02	1.347576e+01	3.137174e-01
3.951894247351048e-02	1.347576e+01	3.137156e-01
3.951895268409847e-02	1.347576e+01	3.137129e-01
3.951896251145500e-02	1.347576e+01	3.137111e-01
3.951897404322703e-02	1.347576e+01	3.137088e-01
3.951898702888816e-02	1.347576e+01	3.137085e-01
3.951900615402894e-02	1.347576e+01	3.137079e-01
3.951903100725216e-02	1.347576e+01	3.137112e-01
3.951907411359578e-02	1.347576e+01	3.137188e-01
3.951911023384573e-02	1.347576e+01	3.137264e-01
3.951915211028962e-02	1.347576e+01	3.137353e-01
3.951919635154022e-02	1.347576e+01	3.137444e-01
3.951926773826182e-02	1.347576e+01	3.137582e-01
3.951971246813211e-02	1.347576e+01	3.138457e-01
3.952106084410881e-02	1.347575e+01	3.141079e-01
3.952240922008551e-02	1.347575e+01	3.143733e-01
3.952375759606221e-02	1.347574e+01	3.146419e-01
3.952510597203891e-02	1.347574e+01	3.149136e-01
3.952645434801560e-02	1.347573e+01	3.151885e-01
3.952780272399230e-02	1.347573e+01	3.154665e-01
3.952915109996900e-02	1.347572e+01	3.157477e-01
3.952916536849786e-02	1.347572e+01	3.157041e-01
3.953061182155599e-02	1.347572e+01	3.159886e-01
3.953061498959253e-02	1.347572e+01	3.174805e-01
3.953062132566562e-02	1.347572e+01	3.370194e-01
3.953062640783496e-02	1.347572e+01	4.032580e-01
3.953063296544904e-02	1.347572e+01	6.370551e-01
3.953063834037390e-02	1.347572e+01	1.102476e+00
3.953064337861953e-02	1.347572e+01	2.011613e+00
3.953064776105088e-02	1.347572e+01	3.374823e+00
3.953065201044923e-02	1.347572e+01	5.232354e+00
3.953065673826913e-02	1.347572e+01	7.547550e+00
3.953066174294401e-02	1.347572e+01	9.698841e+00
3.953066776491052e-02	1.347572e+01	1.147100e+01
3.953067398137206e-02	1.347572e+01	1.248428e+01
3.953067828562776e-02	1.347572e+01	1.280859e+01
3.953068370186905e-02	1.347572e+01	1.297657e+01
3.953068959549178e-02	1.347572e+01	1.305299e+01
3.953069813244983e-02	1.347572e+01	1.308852e+01
3.953070845493614e-02	1.347572e+01	1.309748e+01
3.953072562024929e-02	1.347572e+01	1.309317e+01
3.953074514167908e-02	1.347572e+01	1.308431e+01
3.953076419603949e-02	1.347572e+01	1.307679e+01
3.953078312227185e-02	1.347572e+01	1.307179e+01
3.953080318768283e-02	1.347572e+01	1.306892e+01
3.953082902659795e-02	1.347572e+01	1.306740e+01
3.953083983110863e-02	1.347572e+01	1.306727e+01
3.953084873136174e-02	1.347572e+01	1.306738e+01
3.953085900155182e-02	1.347572e+01	1.306758e+01
3.953086943029505e-02	1.347572e+01	1.306781e+01
3.953088084336647e-02	1.347572e+01	1.306805e+01
3.953089126176951e-02	1.347572e+01	1.306823e+01
3.953090401659920e-02	1.347572e+01	1.306838e+01
3.953091781885888e-02	1.347572e+01	1.306846e+01
3.953094076540878e-02	1.347572e+01	1.306843e+01
3.953097371124308e-02	1.347572e+01	1.306816e+01
3.953100291188678e-02	1.347572e+01	1.306780e+01
3.953103638958406e-02	1.347572e+01	1.306735e+01
3.953107567093067e-02	1.347572e+01	1.306684e+01
3.953112285809435e-02	1.347571e+01	1.306626e+01
3.953120101624218e-02	1.347571e+01	1.306534e+01
3.953130834491734e-02	1.347571e+01	1.306407e+01
3.953142070219844e-02	1.347571e+01	1.306274e+01
3.953164541676065e-02	1.347571e+01	1.306007e+01
3.953193210161381e-02	1.347571e+01	1.305668e+01
3.953250547132014e-02	1.347571e+01	1.304990e+01
3.953309118784982e-02	1.347571e+01	1.304298e+01
3.953397882824435e-02	1.347570e+01	1.303251e+01
3.953567029238712e-02	1.347570e+01	1.301263e+01
3.953736175652988e-02	1.347569e+01	1.299281e+01
3.953905322067264e-02	1.347569e+01	1.297306e+01
3.954074468481542e-02	1.347568e+01	1.295337e+01
3.954243614895818e-02	1.347567e+01	1.293376e+01
3.954412761310094e-02	1.347567e+01	1.291421e+01
3.954581907724371e-02	1.347566e+01	1.289473e+01
3.954591598516842e-02	1.347566e+01	1.289362e+01
3.954611315402155e-02	1.347566e+01	1.289135e+01
3.954611986002896e-02	1.347566e+01	1.289128e+01
3.954613327204379e-02	1.347566e+01	1.289112e+01
3.954615442528040e-02	1.347566e+01	1.289088e+01
3.954617789482955e-02	1.347566e+01	1.289061e+01
3.954620284852732e-02	1.347566e+01	1.289032e+01
3.954625203348450e-02	1.347566e+01	1.288975e+01
3.954625793088785e-02	1.347566e+01	1.288968e+01
3.954625940523868e-02	1.347566e+01	1.288966e+01
3.954626051100181e-02	1.347566e+01	1.288965e+01
3.954626198535265e-02	1.347566e+01	1.288961e+01
3.954626493405432e-02	1.347566e+01	1.288243e+01
3.954627083145766e-02	1.347566e+01	1.269047e+01
3.954627434613672e-02	1.347566e+01	1.183851e+01
3.954627663199047e-02	1.347566e+01	9.792533e+00
3.954627826720641e-02	1.347566e+01	6.778646e+00
3.954627976592530e-02	1.347566e+01	3.280812e+00
3.954628046957265e-02	1.347566e+01	1.958593e+00
3.954628120093310e-02	1.347566e+01	1.163694e+00
3.954628173679717e-02	1.347566e+01	8.548015e-01
3.954628224005532e-02	1.347566e+01	6.938930e-01
3.954628279988345e-02	1.347566e+01	5.784070e-01
3.954628356899702e-02	1.347566e+01	4.754888e-01
3.954628450398312e-02	1.347566e+01	3.985028e-01
3.954628562341423e-02	1.347566e+01	3.479614e-01
3.954628693711307e-02	1.347566e+01	3.225309e-01
3.954628864059629e-02	1.347566e+01	3.145598e-01
3.954629056295018e-02	1.347566e+01	3.139274e-01
3.954629252059236e-02	1.347566e+01	3.137976e-01
3.954629643587672e-02	1.347566e+01	3.135895e-01
3.954630426644543e-02	1.347566e+01	3.133710e-01
3.954631395617966e-02	1.347566e+01	3.132671e-01
3.954632593842484e-02	1.347566e+01	3.132789e-01
3.954634043091299e-02	1.347566e+01	3.133600e-01
3.954635863141862e-02	1.347566e+01	3.134786e-01
3.954637716903818e-02	1.347566e+01	3.135794e-01
3.954639637146078e-02	1.347566e+01	3.136516e-01
3.954641602908050e-02	1.347566e+01	3.136933e-01
3.954643922197087e-02	1.347566e+01	3.137151e-01
3.954645344962215e-02	1.347566e+01	3.137208e-01
3.954646217281621e-02	1.347566e+01	3.137193e-01
3.954647142146980e-02	1.347566e+01	3.137175e-01
3.954648007343883e-02	1.347566e+01	3.137157e-01
3.954649015590116e-02	1.347566e+01	3.137130e-01
3.954649999671755e-02	1.347566e+01	3.137112e-01
3.954651138858442e-02	1.347566e+01	3.137089e-01
3.954652402352758e-02	1.347566e+01	3.137085e-01
3.954654271690884e-02	1.347566e+01	3.137078e-01
3.954656681751210e-02	1.347566e+01	3.137107e-01
3.954660763275174e-02	1.347566e+01	3.137177e-01
3.954664050230609e-02	1.347566e+01	3.137246e-01
3.954667982347645e-02	1.347566e+01	3.137330e-01
3.954672344251360e-02	1.347566e+01	3.137421e-01
3.954678743930084e-02	1.347566e+01	3.137545e-01
3.954719463229847e-02	1.347566e+01	3.138346e-01
3.954843520907612e-02	1.347565e+01	3.140753e-01
3.954967578585377e-02	1.347565e+01	3.143194e-01
3.955091636263142e-02	1.347564e+01	3.145668e-01
3.955215693940908e-02	1.347564e+01	3.148177e-01
3.955339751618673e-02	1.347563e+01	3.150720e-01
3.955463809296438e-02	1.347563e+01	3.153297e-01
3.955587866974203e-02	1.347563e+01	3.155908e-01
3.955589069051387e-02	1.347563e+01	3.155442e-01
3.955813867343504e-02	1.347562e+01	3.159863e-01
3.955814498941083e-02	1.347562e+01	3.216744e-01
3.955815762136240e-02	1.347562e+01	3.539380e-01
3.955815853451659e-02	1.347562e+01	3.619249e-01
3.955816036082497e-02	1.347562e+01	3.949633e-01
3.955816401344173e-02	1.347562e+01	5.077739e-01
3.955816875192286e-02	1.347562e+01	8.066666e-01
3.955817419190737e-02	1.347562e+01	1.500495e+00
3.955817846279094e-02	1.347562e+01	2.531918e+00
3.955818318155591e-02	1.347562e+01	4.319038e+00
3.955818750368595e-02	1.347562e+01	6.348749e+00
3.955819363610743e-02	1.347562e+01	9.145987e+00
3.955819958869910e-02	1.347562e+01	1.115246e+01
3.955820541401380e-02	1.347562e+01	1.229026e+01
3.955820992785566e-02	1.347562e+01	1.271873e+01
3.955821510799715e-02	1.347562e+01	1.293341e+01
3.955822090727711e-02	1.347562e+01	1.303542e+01
3.955822843479169e-02	1.347562e+01	1.308154e+01
3.955823793167498e-02	1.347562e+01	1.309630e+01
3.955825234629091e-02	1.347562e+01	1.309567e+01
3.955827001336612e-02	1.347562e+01	1.308800e+01
3.955828970576657e-02	1.347562e+01	1.307945e+01
3.955830834859040e-02	1.347562e+01	1.307353e+01
3.955832817955706e-02	1.347562e+01	1.306975e+01
3.955835011366544e-02	1.347562e+01	1.306771e+01
3.955836468678693e-02	1.347562e+01	1.306723e+01
3.955837367989412e-02	1.347562e+01	1.306723e+01
3.955838301432978e-02	1.347562e+01	1.306735e+01
3.955839292469340e-02	1.347562e+01	1.306754e+01
3.955840362790258e-02	1.347562e+01	1.306777e+01
3.955841445656639e-02	1.347562e+01	1.306798e+01
3.955842544419489e-02	1.347562e+01	1.306816e+01
3.955843788283617e-02	1.347562e+01	1.306831e+01
3.955845272621347e-02	1.347562e+01	1.306838e+01
3.955847560103362e-02	1.347562e+01	1.306833e+01
3.955851079114690e-02	1.347562e+01	1.306803e+01
3.955853940996582e-02	1.347562e+01	1.306768e+01
3.955857307344299e-02	1.347562e+01	1.306722e+01
3.955861269087464e-02	1.347562e+01	1.306670e+01
3.955866199499579e-02	1.347562e+01	1.306610e+01
3.955874671034806e-02	1.347562e+01	1.306511e+01
3.955885954918511e-02	1.347562e+01	1.306377e+01
3.955897874842872e-02	1.347562e+01	1.306236e+01
3.955921714691595e-02	1.347561e+01	1.305954e+01
3.955952591656740e-02	1.347561e+01	1.305588e+01
3.956014345587031e-02	1.347561e+01	1.304858e+01
3.956073750576804e-02	1.347561e+01	1.304156e+01
3.956167914779951e-02	1.347561e+01	1.303046e+01
3.957335682951915e-02	1.347557e+01	1.289460e+01
3.957346599043358e-02	1.347557e+01	1.289335e+01
3.957354354152046e-02	1.347557e+01	1.289246e+01
3.957360052803215e-02	1.347557e+01	1.289180e+01
3.957365300391675e-02	1.347557e+01	1.289120e+01
3.957371330978682e-02	1.347557e+01	1.289051e+01
3.957376341405156e-02	1.347557e+01	1.288993e+01
3.957376427549320e-02	1.347557e+01	1.288992e+01
3.957376599837645e-02	1.347557e+01	1.288990e+01
3.957376944414297e-02	1.347557e+01	1.288986e+01
3.957377633567602e-02	1.347557e+01	1.288956e+01
3.957379011874210e-02	1.347557e+01	1.288227e+01
3.957379356450862e-02	1.347557e+01	1.283151e+01
3.957379704251971e-02	1.347557e+01	1.247774e+01
3.957379935326976e-02	1.347557e+01	1.149161e+01
3.957380092364000e-02	1.347557e+01	9.666343e+00
3.957380226853095e-02	1.347557e+01	6.912569e+00
3.957380351564332e-02	1.347557e+01	3.825595e+00
3.957380419486806e-02	1.347557e+01	2.391547e+00
3.957380489170406e-02	1.347557e+01	1.463001e+00
3.957380564809581e-02	1.347557e+01	9.165918e-01
3.957380614994718e-02	1.347557e+01	7.246802e-01
3.957380675433614e-02	1.347557e+01	5.897882e-01
3.957380734939939e-02	1.347557e+01	5.019042e-01
3.957380831363293e-02	1.347557e+01	4.131736e-01
3.957380933675180e-02	1.347557e+01	3.586534e-01
3.957381067360891e-02	1.347557e+01	3.262499e-01
3.957381217409737e-02	1.347557e+01	3.153574e-01
3.957381387318677e-02	1.347557e+01	3.139891e-01
3.957381570617587e-02	1.347557e+01	3.138562e-01
3.957381937215405e-02	1.347557e+01	3.136427e-01
3.957382670411042e-02	1.347557e+01	3.134049e-01
3.957383614789795e-02	1.347557e+01	3.132761e-01
3.957384751005927e-02	1.347557e+01	3.132696e-01
3.957386141267635e-02	1.347557e+01	3.133406e-01
3.957387852298470e-02	1.347557e+01	3.134531e-01
3.957389650240267e-02	1.347557e+01	3.135568e-01
3.957391575815067e-02	1.347557e+01	3.136373e-01
3.957393515682692e-02	1.347557e+01	3.136857e-01
3.957395730443521e-02	1.347557e+01	3.137123e-01
3.957397483962269e-02	1.347557e+01	3.137204e-01
3.957398470438825e-02	1.347557e+01	3.137193e-01
3.957399279505684e-02	1.347557e+01	3.137180e-01
3.957400200903436e-02	1.347557e+01	3.137162e-01
3.957401128040242e-02	1.347557e+01	3.137138e-01
3.957402162391001e-02	1.347557e+01	3.137117e-01
3.957403217286847e-02	1.347557e+01	3.137097e-01
3.957404415379955e-02	1.347557e+01	3.137089e-01
3.957406099596828e-02	1.347557e+01	3.137079e-01
3.957408330875251e-02	1.347557e+01	3.137100e-01
3.957411751625965e-02	1.347557e+01	3.137152e-01
3.957415089568353e-02	1.347557e+01	3.137220e-01
3.957418834977806e-02	1.347557e+01	3.137301e-01
3.957423168223535e-02	1.347557e+01	3.137392e-01
3.957428453003057e-02	1.347557e+01	3.137496e-01
3.957464982659344e-02	1.347556e+01	3.138214e-01
3.958115962342935e-02	1.347555e+01	3.151365e-01
3.958127676887122e-02	1.347555e+01	3.151371e-01
3.958139391431308e-02	1.347554e+01	3.151436e-01
3.958151105975495e-02	1.347554e+01	3.151558e-01
3.958162820519681e-02	1.347554e+01	3.151738e-01
3.958174535063868e-02	1.347554e+01	3.151975e-01
3.958186249608054e-02	1.347554e+01	3.152271e-01
3.958197964152241e-02	1.347554e+01	3.152625e-01
3.958568769691960e-02	1.347553e+01	3.159914e-01
3.958569176183272e-02	1.347553e+01	3.199584e-01
3.958569989165896e-02	1.347553e+01	3.634898e-01
3.958570594499635e-02	1.347553e+01	4.916701e-01
3.958571258165246e-02	1.347553e+01	8.793172e-01
3.958571791755563e-02	1.347553e+01	1.586856e+00
3.958572227939859e-02	1.347553e+01	2.693076e+00
3.958572669721110e-02	1.347553e+01	4.412825e+00
3.958573106408736e-02	1.347553e+01	6.480879e+00
3.958573733644422e-02	1.347553e+01	9.317620e+00
3.958574307742807e-02	1.347553e+01	1.120705e+01
3.958574907655729e-02	1.347553e+01	1.233362e+01
3.958575357056469e-02	1.347553e+01	1.274174e+01
3.958575879043826e-02	1.347553e+01	1.294470e+01
3.958576458179689e-02	1.347553e+01	1.303989e+01
3.958577232265375e-02	1.347553e+01	1.308356e+01
3.958578198891610e-02	1.347553e+01	1.309696e+01
3.958579697216212e-02	1.347553e+01	1.309550e+01
3.958581483953286e-02	1.347553e+01	1.308761e+01
3.958583449575120e-02	1.347553e+01	1.307921e+01
3.958585313601785e-02	1.347553e+01	1.307348e+01
3.958587306579698e-02	1.347553e+01	1.306987e+01
3.958589545822022e-02	1.347553e+01	1.306794e+01
3.958590922685070e-02	1.347553e+01	1.306754e+01
3.958591776502741e-02	1.347553e+01	1.306756e+01
3.958592745231626e-02	1.347553e+01	1.306769e+01
3.958593725071800e-02	1.347553e+01	1.306788e+01
3.958594829843127e-02	1.347553e+01	1.306812e+01
3.958595890098850e-02	1.347553e+01	1.306832e+01
3.958597024784997e-02	1.347553e+01	1.306851e+01
3.958598260308583e-02	1.347553e+01	1.306864e+01
3.958599851716706e-02	1.347553e+01	1.306871e+01
3.958602200411045e-02	1.347553e+01	1.306863e+01
3.958606104997775e-02	1.347553e+01	1.306827e+01
3.958609348398117e-02	1.347553e+01	1.306785e+01
3.958613007049182e-02	1.347553e+01	1.306736e+01
3.958616994899649e-02	1.347553e+01	1.306685e+01
3.958622564411662e-02	1.347553e+01	1.306618e+01
3.958631538737391e-02	1.347553e+01	1.306513e+01
3.958641310030789e-02	1.347553e+01	1.306397e+01
3.958656095149239e-02	1.347553e+01	1.306222e+01
3.958685665386139e-02	1.347553e+01	1.305872e+01
3.958727382230962e-02	1.347553e+01	1.305378e+01
3.958789169855757e-02	1.347553e+01	1.304648e+01
3.958856747988913e-02	1.347552e+01	1.303850e+01
3.958955420128983e-02	1.347552e+01	1.302688e+01
3.960065818122168e-02	1.347549e+01	1.289770e+01
3.960096606888181e-02	1.347549e+01	1.289416e+01
3.960098026156113e-02	1.347549e+01	1.289400e+01
3.960100864691977e-02	1.347549e+01	1.289367e+01
3.960103011121957e-02	1.347549e+01	1.289343e+01
3.960105177518260e-02	1.347549e+01	1.289318e+01
3.960117957291150e-02	1.347549e+01	1.289171e+01
3.960120951503061e-02	1.347549e+01	1.289137e+01
3.960124314661689e-02	1.347549e+01	1.289098e+01
3.960127531065383e-02	1.347549e+01	1.289061e+01
3.960129881720514e-02	1.347549e+01	1.289034e+01
3.960133102614059e-02	1.347549e+01	1.288997e+01
3.960133203266983e-02	1.347549e+01	1.288996e+01
3.960133404572829e-02	1.347549e+01	1.288994e+01
3.960133807184522e-02	1.347549e+01	1.288989e+01
3.960134612407909e-02	1.347549e+01	1.288980e+01
3.960136222854682e-02	1.347549e+01	1.288944e+01
3.960136625466375e-02	1.347549e+01	1.284128e+01
3.960137430689762e-02	1.347549e+01	1.206098e+01
3.960137744564955e-02	1.347549e+01	1.016918e+01
3.960137954667789e-02	1.347549e+01	6.894777e+00
3.960138160033543e-02	1.347549e+01	2.602723e+00
3.960138237071163e-02	1.347549e+01	1.429606e+00
3.960138325214899e-02	1.347549e+01	8.144544e-01
3.960138365677802e-02	1.347549e+01	6.784609e-01
3.960138420552062e-02	1.347549e+01	5.710976e-01
3.960138478935032e-02	1.347549e+01	4.912854e-01
3.960138580073271e-02	1.347549e+01	4.045586e-01
3.960138687276529e-02	1.347549e+01	3.521394e-01
3.960138821556155e-02	1.347549e+01	3.237064e-01
3.960138978456097e-02	1.347549e+01	3.147997e-01
3.960139157370623e-02	1.347549e+01	3.139541e-01
3.960139345282028e-02	1.347549e+01	3.138236e-01
3.960139721104838e-02	1.347549e+01	3.136155e-01
3.960140472750458e-02	1.347549e+01	3.133885e-01
3.960141432721033e-02	1.347549e+01	3.132715e-01
3.960142595646411e-02	1.347549e+01	3.132735e-01
3.960144017302314e-02	1.347549e+01	3.133497e-01
3.960145781134736e-02	1.347549e+01	3.134650e-01
3.960147644979226e-02	1.347549e+01	3.135693e-01
3.960149547544620e-02	1.347549e+01	3.136445e-01
3.960151513441961e-02	1.347549e+01	3.136895e-01
3.960153759488133e-02	1.347549e+01	3.137134e-01
3.960155303601502e-02	1.347549e+01	3.137197e-01
3.960156239816814e-02	1.347549e+01	3.137185e-01
3.960157081286603e-02	1.347549e+01	3.137170e-01
3.960157989465014e-02	1.347549e+01	3.137152e-01
3.960158939150869e-02	1.347549e+01	3.137127e-01
3.960159959660860e-02	1.347549e+01	3.137107e-01
3.960161037586218e-02	1.347549e+01	3.137086e-01
3.960162247951923e-02	1.347549e+01	3.137080e-01
3.960163989559948e-02	1.347549e+01	3.137071e-01
3.960166266599861e-02	1.347549e+01	3.137094e-01
3.960169860457161e-02	1.347549e+01	3.137150e-01
3.960173097618046e-02	1.347549e+01	3.137217e-01
3.960176847578344e-02	1.347549e+01	3.137298e-01
3.960181176043074e-02	1.347549e+01	3.137389e-01
3.960186682770184e-02	1.347549e+01	3.137496e-01
3.960208195119995e-02	1.347549e+01	3.137919e-01
3.960308761054836e-02	1.347548e+01	3.139871e-01
3.960409326989677e-02	1.347548e+01	3.141850e-01
3.960509892924519e-02	1.347548e+01	3.143855e-01
3.960610458859359e-02	1.347548e+01	3.145886e-01
3.960711024794201e-02	1.347547e+01	3.147943e-01
3.960811590729042e-02	1.347547e+01	3.150026e-01
3.960912156663883e-02	1.347547e+01	3.152135e-01
3.960914423103790e-02	1.347547e+01	3.151805e-01
3.961328017275984e-02	1.347546e+01	3.159935e-01
3.961328964670049e-02	1.347546e+01	3.338268e-01
3.961329915849793e-02	1.347546e+01	4.322131e-01
3.961330533962633e-02	1.347546e+01	6.534407e-01
3.961331078625641e-02	1.347546e+01	1.143999e+00
3.961331551867102e-02	1.347546e+01	2.017126e+00
3.961331985481094e-02	1.347546e+01	3.378675e+00
3.961332402166045e-02	1.347546e+01	5.200871e+00
3.961332873601459e-02	1.347546e+01	7.511984e+00
3.961333370926017e-02	1.347546e+01	9.658681e+00
3.961333974566993e-02	1.347546e+01	1.145137e+01
3.961334591039552e-02	1.347546e+01	1.247101e+01
3.961335021765471e-02	1.347546e+01	1.280175e+01
3.961335561178000e-02	1.347546e+01	1.297349e+01
3.961336149716255e-02	1.347546e+01	1.305202e+01
3.961336993694103e-02	1.347546e+01	1.308846e+01
3.961338017214795e-02	1.347546e+01	1.309789e+01
3.961339705941391e-02	1.347546e+01	1.309389e+01
3.961341677735142e-02	1.347546e+01	1.308495e+01
3.961343569120331e-02	1.347546e+01	1.307743e+01
3.961345473198907e-02	1.347546e+01	1.307234e+01
3.961347461426229e-02	1.347546e+01	1.306943e+01
3.961350026033770e-02	1.347546e+01	1.306786e+01
3.961351131367304e-02	1.347546e+01	1.306772e+01
3.961352009522182e-02	1.347546e+01	1.306783e+01
3.961353040647322e-02	1.347546e+01	1.306802e+01
3.961354066068098e-02	1.347546e+01	1.306824e+01
3.961355091078057e-02	1.347546e+01	1.306846e+01
