;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
455,-0.02745,1.7873,0.0334074
456,-0.02744,1.7873,0.0334074
457,-0.02743,1.7873,0.0334074
458,-0.02742,1.804,0.0334074
459,-0.02741,1.804,0.0334074
460,-0.0274,1.82071,0.0334074
461,-0.02739,1.83741,0.0334074
462,-0.02738,1.83741,0.0334074
463,-0.02737,1.85411,0.0334074
464,-0.02736,1.85411,0.0334074
465,-0.02735,1.87082,0.0334074
466,-0.02734,1.87082,0.0334074
467,-0.02733,1.88752,0.0334074
468,-0.02732,1.88752,0.0334074
469,-0.02731,1.90422,0.0334074
470,-0.0273,1.90422,0.0334074
471,-0.02729,1.92093,0.0334074
472,-0.02728,1.93763,0.0334074
473,-0.02727,1.93763,0.0334074
474,-0.02726,1.97104,0.0334074
475,-0.02725,1.97104,0.0334074
476,-0.02724,1.98774,0.0334074
477,-0.02723,1.98774,0.0334074
478,-0.02722,2.00445,0.0334074
479,-0.02721,2.00445,0.0334074
480,-0.0272,2.02115,0.0334074
481,-0.02719,2.02115,0.0334074
482,-0.02718,2.02115,0.0334074
483,-0.02717,2.03785,0.0334074
484,-0.02716,2.03785,0.0334074
485,-0.02715,2.05456,0.0334074
486,-0.02714,2.05456,0.0334074
487,-0.02713,2.07126,0.0334074
488,-0.02712,2.07126,0.0334074
489,-0.02711,2.10467,0.0334074
490,-0.0271,2.10467,0.0334074
491,-0.02709,2.10467,0.0334074
492,-0.02708,2.12137,0.0334074
493,-0.02707,2.12137,0.0334074
494,-0.02706,2.13808,0.0334074
495,-0.02705,2.13808,0.0334074
496,-0.02704,2.15478,-0.150333
497,-0.02703,2.15478,6.08015
498,-0.02702,2.15478,14.8162
499,-0.02701,2.18819,14.3652
500,-0.027,2.18819,14.4153
501,-0.02699,2.18819,14.3819
502,-0.02698,2.2216,14.3485
503,-0.02697,2.2383,14.3151
504,-0.02696,2.2383,14.2817
505,-0.02695,2.2383,14.265
506,-0.02694,2.255,14.2483
507,-0.02693,2.255,14.2316
508,-0.02692,2.27171,14.2483
509,-0.02691,2.27171,14.2149
510,-0.0269,2.28841,14.2149
511,-0.02689,2.28841,14.2149
512,-0.02688,2.28841,14.2149
513,-0.02687,2.32182,14.2149
514,-0.02686,2.32182,14.2149
515,-0.02685,2.32182,14.2149
516,-0.02684,2.33852,14.2149
517,-0.02683,2.33852,14.2149
518,-0.02682,2.35522,14.2149
519,-0.02681,2.35522,14.2149
520,-0.0268,2.38863,14.2149
521,-0.02679,2.37193,14.2149
522,-0.02678,2.38863,14.2149
523,-0.02677,2.38863,14.2483
524,-0.02676,2.40534,9.03671
525,-0.02675,2.40534,-0.768371
526,-0.02674,2.40534,-0.167037
527,-0.02673,2.43874,-0.200445
528,-0.02672,2.43874,-0.167037
529,-0.02671,2.43874,-0.13363
530,-0.0267,2.47215,-0.100222
531,-0.02669,2.47215,-0.0835186
532,-0.02668,2.48885,-0.0501112
533,-0.02667,2.50556,-0.0334074
534,-0.02666,2.50556,0
535,-0.02665,2.52226,0.0167037
536,-0.02664,2.52226,0.0167037
537,-0.02663,2.52226,0.0167037
538,-0.02662,2.55567,0.0334074
539,-0.02661,2.53897,0.0334074
540,-0.0266,2.57237,0.0334074
541,-0.02659,2.55567,0.0334074
542,-0.02658,2.57237,0.0167037
543,-0.02657,2.57237,0.0167037
544,-0.02656,2.57237,0
545,-0.02655,2.60578,0.0334074
546,-0.02654,2.58908,0.0167037
547,-0.02653,2.62248,0.0167037
548,-0.02652,2.60578,0.0334074
549,-0.02651,2.62248,0.0334074
550,-0.0265,2.62248,0.0334074
551,-0.02649,2.65589,0.0334074
552,-0.02648,2.63919,0.0334074
553,-0.02647,2.65589,0
554,-0.02646,2.65589,0.0167037
555,-0.02645,2.6893,0.0167037
556,-0.02644,2.6726,0.0167037
557,-0.02643,2.72271,0.0167037
558,-0.02642,2.72271,0.0334074
559,-0.02641,2.72271,0.0334074
560,-0.0264,2.75611,0.0334074
561,-0.02639,2.73941,0.0334074
562,-0.02638,2.77282,0.0334074
563,-0.02637,2.75611,0.0334074
564,-0.02636,2.78952,0.0334074
565,-0.02635,2.77282,0.0334074
