;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
768,-0.02432,0.384186
769,-0.02431,0.350778
770,-0.0243,0.26726
771,-0.02429,0.26726
772,-0.02428,0.250556
773,-0.02427,0.183741
774,-0.02426,0.417593
775,-0.02425,0.334074
776,-0.02424,0.300667
777,-0.02423,0.26726
778,-0.02422,0.300667
779,-0.02421,0.467704
780,-0.0242,0.400889
781,-0.02419,0.367482
782,-0.02418,0.300667
783,-0.02417,0.26726
784,-0.02416,0.283963
785,-0.02415,0.250556
786,-0.02414,0.250556
787,-0.02413,0.350778
788,-0.02412,0.300667
789,-0.02411,0.26726
790,-0.0241,0.200445
791,-0.02409,0.467704
792,-0.02408,0.384186
793,-0.02407,0.334074
794,-0.02406,0.300667
795,-0.02405,0.26726
796,-0.02404,0.26726
797,-0.02403,0.283963
798,-0.02402,0.250556
799,-0.02401,0.250556
800,-0.024,0.300667
801,-0.02399,0.217148
802,-0.02398,0.167037
803,-0.02397,0.334074
804,-0.02396,0.317371
805,-0.02395,0.283963
806,-0.02394,0.250556
807,-0.02393,0.417593
808,-0.02392,0.334074
809,-0.02391,0.300667
810,-0.0239,0.26726
811,-0.02389,0.250556
812,-0.02388,0.250556
813,-0.02387,0.317371
814,-0.02386,0.250556
815,-0.02385,0.200445
816,-0.02384,0.334074
817,-0.02383,0.300667
818,-0.02382,0.26726
819,-0.02381,0.384186
820,-0.0238,0.384186
821,-0.02379,0.350778
822,-0.02378,0.300667
823,-0.02377,0.26726
824,-0.02376,0.217148
825,-0.02375,0.200445
826,-0.02374,0.367482
827,-0.02373,0.300667
828,-0.02372,0.26726
829,-0.02371,0.217148
830,-0.0237,0.334074
831,-0.02369,0.300667
832,-0.02368,0.26726
833,-0.02367,0.26726
834,-0.02366,0.334074
835,-0.02365,0.26726
836,-0.02364,0.217148
837,-0.02363,0.200445
838,-0.02362,0.334074
839,-0.02361,0.283963
840,-0.0236,0.26726
841,-0.02359,0.283963
842,-0.02358,0.300667
843,-0.02357,0.26726
844,-0.02356,0.217148
845,-0.02355,0.350778
846,-0.02354,0.283963
847,-0.02353,0.26726
848,-0.02352,0.217148
849,-0.02351,0.26726
850,-0.0235,0.334074
851,-0.02349,0.26726
852,-0.02348,0.250556
853,-0.02347,0.384186
854,-0.02346,0.334074
855,-0.02345,0.300667
856,-0.02344,0.26726
857,-0.02343,0.217148
858,-0.02342,0.217148
859,-0.02341,0.367482
860,-0.0234,0.283963
861,-0.02339,0.250556
862,-0.02338,0.334074
863,-0.02337,0.334074
864,-0.02336,0.283963
865,-0.02335,0.250556
866,-0.02334,0.217148
867,-0.02333,0.367482
868,-0.02332,0.300667
869,-0.02331,0.26726
870,-0.0233,0.217148
871,-0.02329,0.400889
872,-0.02328,0.334074
873,-0.02327,0.317371
874,-0.02326,0.26726
875,-0.02325,0.250556
876,-0.02324,0.217148
877,-0.02323,0.367482
878,-0.02322,0.317371
879,-0.02321,0.26726
880,-0.0232,0.217148
881,-0.02319,0.350778
882,-0.02318,0.317371
883,-0.02317,0.283963
884,-0.02316,0.384186
885,-0.02315,0.317371
886,-0.02314,0.283963
887,-0.02313,0.250556
888,-0.02312,0.317371
889,-0.02311,0.317371
890,-0.0231,0.283963
891,-0.02309,0.250556
892,-0.02308,0.200445
893,-0.02307,0.367482
894,-0.02306,0.283963
895,-0.02305,0.26726
896,-0.02304,0.250556
897,-0.02303,0.250556
898,-0.02302,0.26726
899,-0.02301,0.200445
900,-0.023,0.183741
901,-0.02299,0.367482
902,-0.02298,0.283963
903,-0.02297,0.26726
904,-0.02296,0.217148
905,-0.02295,0.350778
906,-0.02294,0.300667
907,-0.02293,0.26726
908,-0.02292,0.200445
909,-0.02291,0.300667
910,-0.0229,0.300667
911,-0.02289,0.26726
912,-0.02288,0.26726
913,-0.02287,0.317371
914,-0.02286,0.217148
915,-0.02285,0.283963
916,-0.02284,0.367482
917,-0.02283,0.283963
918,-0.02282,0.250556
919,-0.02281,0.217148
920,-0.0228,0.367482
921,-0.02279,0.300667
922,-0.02278,0.26726
923,-0.02277,0.200445
924,-0.02276,0.334074
925,-0.02275,0.317371
926,-0.02274,0.283963
927,-0.02273,0.250556
928,-0.02272,0.26726
929,-0.02271,0.300667
930,-0.0227,0.200445
931,-0.02269,0.26726
932,-0.02268,0.317371
933,-0.02267,0.26726
934,-0.02266,0.283963
935,-0.02265,0.283963
936,-0.02264,0.250556
937,-0.02263,0.200445
938,-0.02262,0.217148
939,-0.02261,0.384186
940,-0.0226,0.300667
941,-0.02259,0.26726
942,-0.02258,0.384186
943,-0.02257,0.317371
944,-0.02256,0.283963
945,-0.02255,0.217148
946,-0.02254,0.417593
947,-0.02253,0.334074
948,-0.02252,0.317371
949,-0.02251,0.26726
950,-0.0225,0.217148
951,-0.02249,0.334074
952,-0.02248,0.300667
953,-0.02247,0.26726
954,-0.02246,0.250556
955,-0.02245,0.200445
956,-0.02244,0.367482
957,-0.02243,0.283963
958,-0.02242,0.250556
959,-0.02241,0.217148
960,-0.0224,0.367482
961,-0.02239,0.317371
962,-0.02238,0.283963
963,-0.02237,0.283963
964,-0.02236,0.283963
965,-0.02235,0.217148
966,-0.02234,0.384186
967,-0.02233,0.350778
968,-0.02232,0.317371
969,-0.02231,0.283963
