;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
291,-0.02909,0.183741,0.0668149
292,-0.02908,0.217148,0.0835186
293,-0.02907,0.217148,0.100222
294,-0.02906,0.217148,0.100222
295,-0.02905,0.250556,0.116926
296,-0.02904,0.200445,0.116926
297,-0.02903,0.250556,0.13363
298,-0.02902,0.217148,0.13363
299,-0.02901,0.217148,0.150333
300,-0.029,0.217148,0.150333
301,-0.02899,0.217148,0.150333
302,-0.02898,0.200445,0.183741
303,-0.02897,0.250556,0.167037
304,-0.02896,0.250556,0.200445
305,-0.02895,0.250556,0.200445
306,-0.02894,0.250556,0.200445
307,-0.02893,0.250556,0.250556
308,-0.02892,0.250556,0.250556
309,-0.02891,0.250556,0.250556
310,-0.0289,0.250556,0.26726
311,-0.02889,0.250556,0.26726
312,-0.02888,0.250556,0.283963
313,-0.02887,0.250556,0.283963
314,-0.02886,0.250556,0.300667
315,-0.02885,0.250556,0.300667
316,-0.02884,0.250556,0.317371
317,-0.02883,0.250556,0.317371
318,-0.02882,0.250556,0.334074
319,-0.02881,0.250556,0.334074
320,-0.0288,0.200445,0.334074
321,-0.02879,0.217148,0.334074
322,-0.02878,0.217148,0.367482
323,-0.02877,0.217148,0.367482
324,-0.02876,0.200445,0.384186
325,-0.02875,0.250556,0.384186
326,-0.02874,0.250556,0.384186
327,-0.02873,0.217148,0.417593
328,-0.02872,0.217148,0.400889
329,-0.02871,0.250556,0.434297
330,-0.0287,0.250556,0.417593
331,-0.02869,0.217148,0.467704
332,-0.02868,0.217148,0.434297
333,-0.02867,0.200445,0.484408
334,-0.02866,0.250556,0.467704
335,-0.02865,0.250556,0.501112
336,-0.02864,0.250556,0.501112
337,-0.02863,0.250556,0.517815
338,-0.02862,0.250556,0.517815
339,-0.02861,0.250556,0.534519
340,-0.0286,0.250556,0.534519
341,-0.02859,0.250556,0.551223
342,-0.02858,0.250556,0.551223
343,-0.02857,0.250556,0.567927
344,-0.02856,0.250556,0.567927
345,-0.02855,0.250556,0.58463
346,-0.02854,0.250556,0.58463
347,-0.02853,0.217148,0.601334
348,-0.02852,0.217148,0.601334
349,-0.02851,0.26726,0.618038
350,-0.0285,0.217148,0.618038
351,-0.02849,0.250556,0.634741
352,-0.02848,0.200445,0.634741
353,-0.02847,0.217148,0.651445
354,-0.02846,0.217148,0.651445
355,-0.02845,0.217148,0.651445
356,-0.02844,0.217148,0.701556
357,-0.02843,0.200445,0.668149
358,-0.02842,0.217148,0.71826
359,-0.02841,0.250556,0.701556
360,-0.0284,0.250556,0.734964
361,-0.02839,0.250556,0.734964
362,-0.02838,0.250556,0.751667
363,-0.02837,0.250556,0.751667
364,-0.02836,0.250556,0.768371
365,-0.02835,0.200445,0.751667
366,-0.02834,0.217148,0.785075
367,-0.02833,0.217148,0.768371
368,-0.02832,0.217148,0.801779
369,-0.02831,0.217148,0.785075
370,-0.0283,0.217148,0.818482
371,-0.02829,0.217148,0.801779
372,-0.02828,0.217148,0.835186
373,-0.02827,0.217148,0.818482
374,-0.02826,0.217148,0.85189
375,-0.02825,0.200445,0.85189
376,-0.02824,0.250556,0.868594
377,-0.02823,0.250556,0.868594
378,-0.02822,0.200445,0.885297
379,-0.02821,0.250556,0.885297
380,-0.0282,0.250556,0.902001
381,-0.02819,0.250556,0.902001
382,-0.02818,0.250556,0.902001
383,-0.02817,0.250556,0.952112
384,-0.02816,0.250556,0.935408
385,-0.02815,0.217148,0.968816
386,-0.02814,0.217148,0.952112
387,-0.02813,0.250556,0.98552
388,-0.02812,0.250556,0.968816
389,-0.02811,0.250556,1.00222
390,-0.0281,0.217148,0.98552
391,-0.02809,0.217148,1.01893
392,-0.02808,0.217148,1.01893
393,-0.02807,0.217148,1.01893
394,-0.02806,0.217148,1.01893
395,-0.02805,0.217148,1.05233
