time	V(v_controle)	V(v_integrateur)
3.938141516225548e-02	2.848885e-01	1.244413e-01
3.938144972071912e-02	2.848885e-01	1.244745e-01
3.938148288820956e-02	2.848885e-01	1.245064e-01
3.938152033061404e-02	2.848885e-01	1.245424e-01
3.938156365138445e-02	2.848885e-01	1.245840e-01
3.938161687379325e-02	2.848885e-01	1.246352e-01
3.938198492276168e-02	2.848885e-01	1.249891e-01
3.938856720079314e-02	2.848885e-01	1.313181e-01
3.938859633494754e-02	2.848885e-01	1.313461e-01
3.938862546910193e-02	2.848885e-01	1.313741e-01
3.938865460325634e-02	2.848885e-01	1.314021e-01
3.938868373741074e-02	2.848885e-01	1.314301e-01
3.938871287156514e-02	2.848885e-01	1.314581e-01
3.938874200571953e-02	2.848885e-01	1.314862e-01
3.938877113987393e-02	2.848885e-01	1.315142e-01
3.939289524128554e-02	2.848885e-01	1.354796e-01
3.939295500078385e-02	2.848885e-01	1.355370e-01
3.939301441527757e-02	2.848885e-01	1.355942e-01
3.939301500771428e-02	2.848885e-01	1.355947e-01
3.939301619258769e-02	2.848885e-01	1.355959e-01
3.939301856233453e-02	2.848885e-01	1.355982e-01
3.939302330182819e-02	2.848885e-01	1.356027e-01
3.939302814303219e-02	2.848885e-01	1.356074e-01
3.939303334028934e-02	2.848885e-01	1.356124e-01
3.939303766967769e-02	2.848885e-01	1.356165e-01
3.939304190095768e-02	2.848885e-01	1.356206e-01
3.939304648774065e-02	2.848885e-01	1.356250e-01
3.939305149659181e-02	2.848885e-01	1.356298e-01
3.939305760202710e-02	2.848885e-01	1.356357e-01
3.939306353562263e-02	2.848885e-01	1.356414e-01
3.939306789956577e-02	2.848885e-01	1.356456e-01
3.939307320031835e-02	2.848885e-01	1.356507e-01
3.939307905497464e-02	2.848885e-01	1.356563e-01
3.939308705656572e-02	2.848885e-01	1.356640e-01
3.939309692750888e-02	2.848885e-01	1.356735e-01
3.939311261180106e-02	2.848885e-01	1.356886e-01
3.939313088372749e-02	2.848885e-01	1.357062e-01
3.939315040506976e-02	2.848885e-01	1.357249e-01
3.939316910604487e-02	2.848885e-01	1.357429e-01
3.939318911228026e-02	2.848885e-01	1.357621e-01
3.939321229605423e-02	2.848885e-01	1.357844e-01
3.939322502311389e-02	2.848885e-01	1.357967e-01
3.939323299719923e-02	2.848885e-01	1.358043e-01
3.939324320735946e-02	2.848885e-01	1.358141e-01
3.939325284892151e-02	2.848885e-01	1.358234e-01
3.939326313018824e-02	2.848885e-01	1.358333e-01
3.939327406030414e-02	2.848885e-01	1.358438e-01
3.939328528466794e-02	2.848885e-01	1.358546e-01
3.939329811262645e-02	2.848885e-01	1.358669e-01
3.939331450966042e-02	2.848885e-01	1.358827e-01
3.939333922427487e-02	2.848885e-01	1.359065e-01
3.939338165080592e-02	2.848885e-01	1.359473e-01
3.939341777448652e-02	2.848885e-01	1.359820e-01
3.939345999917397e-02	2.848885e-01	1.360226e-01
3.939349932140492e-02	2.848885e-01	1.360604e-01
3.939356562374170e-02	2.848885e-01	1.361242e-01
3.939365461651879e-02	2.848885e-01	1.362097e-01
3.939375613309779e-02	2.848885e-01	1.363073e-01
3.939394326196314e-02	2.848885e-01	1.364873e-01
3.939421401067968e-02	2.848885e-01	1.367476e-01
3.939475550811275e-02	2.848885e-01	1.372683e-01
3.939531291691017e-02	2.848885e-01	1.378042e-01
3.939612938238716e-02	2.848885e-01	1.385893e-01
3.939876719436110e-02	2.848885e-01	1.411256e-01
3.940790225070343e-02	2.848885e-01	1.499091e-01
3.940822850271566e-02	2.848885e-01	1.502228e-01
3.940824353545411e-02	2.848885e-01	1.502372e-01
3.940827360093101e-02	2.848885e-01	1.502661e-01
3.940829631632794e-02	2.848885e-01	1.502880e-01
3.940831923494642e-02	2.848885e-01	1.503100e-01
3.940846476947368e-02	2.848885e-01	1.504500e-01
3.940849464863181e-02	2.848885e-01	1.504787e-01
3.940852751393407e-02	2.848885e-01	1.505103e-01
3.940855930440186e-02	2.848885e-01	1.505409e-01
3.940858266806234e-02	2.848885e-01	1.505633e-01
3.940861461100549e-02	2.848885e-01	1.505940e-01
3.940861560922247e-02	2.848885e-01	1.505950e-01
3.940861760565641e-02	2.848885e-01	1.505969e-01
3.940862159852430e-02	2.848885e-01	1.506007e-01
3.940862958426009e-02	2.848885e-01	1.506084e-01
3.940864555573167e-02	2.848885e-01	1.506238e-01
3.940864954859956e-02	2.848885e-01	1.506276e-01
3.940865753433535e-02	2.848885e-01	1.506353e-01
3.940866096065963e-02	2.848885e-01	1.506386e-01
3.940866332391142e-02	2.848885e-01	1.506409e-01
3.940866497391099e-02	2.848885e-01	1.506425e-01
3.940866656598518e-02	2.848885e-01	1.506440e-01
3.940866732828103e-02	2.848885e-01	1.506447e-01
3.940866794781465e-02	2.848885e-01	1.506453e-01
3.940866867165873e-02	2.848885e-01	1.506460e-01
3.940866916981760e-02	2.848885e-01	1.506465e-01
3.940866977251878e-02	2.848885e-01	1.506471e-01
3.940867035203096e-02	2.848885e-01	1.506476e-01
3.940867140533092e-02	2.848885e-01	1.506486e-01
3.940867236630666e-02	2.848885e-01	1.506496e-01
3.940867372525781e-02	2.848885e-01	1.506509e-01
3.940867517605352e-02	2.848885e-01	1.506523e-01
3.940867681920811e-02	2.848885e-01	1.506539e-01
3.940867863933567e-02	2.848885e-01	1.506556e-01
3.940868227959080e-02	2.848885e-01	1.506591e-01
3.940868956010105e-02	2.848885e-01	1.506661e-01
3.940869896468850e-02	2.848885e-01	1.506751e-01
3.940871025346818e-02	2.848885e-01	1.506860e-01
3.940872407458951e-02	2.848885e-01	1.506993e-01
3.940874100149207e-02	2.848885e-01	1.507156e-01
3.940875879986918e-02	2.848885e-01	1.507327e-01
3.940877811741149e-02	2.848885e-01	1.507512e-01
3.940879745462014e-02	2.848885e-01	1.507698e-01
3.940881952471934e-02	2.848885e-01	1.507911e-01
3.940883773837679e-02	2.848885e-01	1.508086e-01
3.940884771811169e-02	2.848885e-01	1.508182e-01
3.940885573164556e-02	2.848885e-01	1.508259e-01
3.940886497544246e-02	2.848885e-01	1.508348e-01
3.940887420096525e-02	2.848885e-01	1.508436e-01
3.940888458038768e-02	2.848885e-01	1.508536e-01
3.940889508506524e-02	2.848885e-01	1.508637e-01
3.940890709005872e-02	2.848885e-01	1.508753e-01
3.940892383094426e-02	2.848885e-01	1.508913e-01
3.940894612388373e-02	2.848885e-01	1.509128e-01
3.940898008981361e-02	2.848885e-01	1.509455e-01
3.940901361669498e-02	2.848885e-01	1.509777e-01
3.940905108293818e-02	2.848885e-01	1.510137e-01
3.940909442296046e-02	2.848885e-01	1.510554e-01
3.940914702772554e-02	2.848885e-01	1.511060e-01
3.940924510727305e-02	2.848885e-01	1.512003e-01
3.940935894226189e-02	2.848885e-01	1.513097e-01
3.940951061424219e-02	2.848885e-01	1.514556e-01
3.940981395820278e-02	2.848885e-01	1.517472e-01
3.941024728186993e-02	2.848885e-01	1.521639e-01
3.941106296960521e-02	2.848885e-01	1.529482e-01
3.941269434507576e-02	2.848885e-01	1.545168e-01
3.941595709601686e-02	2.848885e-01	1.576540e-01
3.941990053045726e-02	2.848885e-01	1.614456e-01
3.942056658128192e-02	2.848885e-01	1.620861e-01
3.942056828013431e-02	2.848885e-01	1.620877e-01
3.942057167783911e-02	2.848885e-01	1.620910e-01
3.942057847324869e-02	2.848885e-01	1.620975e-01
3.942058469147964e-02	2.848885e-01	1.621035e-01
3.942058998338466e-02	2.848885e-01	1.621086e-01
3.942059447547504e-02	2.848885e-01	1.621129e-01
3.942059878894630e-02	2.848885e-01	1.621170e-01
3.942060295481463e-02	2.848885e-01	1.621210e-01
3.942060784966596e-02	2.848885e-01	1.621258e-01
3.942061295149585e-02	2.848885e-01	1.621307e-01
3.942061886191218e-02	2.848885e-01	1.621363e-01
3.942062554111742e-02	2.848885e-01	1.621428e-01
3.942063033008131e-02	2.848885e-01	1.621474e-01
3.942063654488536e-02	2.848885e-01	1.621533e-01
3.942064238554313e-02	2.848885e-01	1.621590e-01
3.942065221169753e-02	2.848885e-01	1.621684e-01
3.942066366689884e-02	2.848885e-01	1.621794e-01
3.942068061723341e-02	2.848885e-01	1.621957e-01
3.942070015874226e-02	2.848885e-01	1.622145e-01
3.942071906578369e-02	2.848885e-01	1.622327e-01
3.942073839124580e-02	2.848885e-01	1.622513e-01
3.942075902621692e-02	2.848885e-01	1.622711e-01
3.942077901863054e-02	2.848885e-01	1.622903e-01
3.942078941728099e-02	2.848885e-01	1.623003e-01
3.942079842709326e-02	2.848885e-01	1.623090e-01
3.942080835142172e-02	2.848885e-01	1.623185e-01
3.942081864784856e-02	2.848885e-01	1.623284e-01
3.942082977925539e-02	2.848885e-01	1.623391e-01
3.942084028738863e-02	2.848885e-01	1.623492e-01
3.942085278525346e-02	2.848885e-01	1.623613e-01
3.942086604240188e-02	2.848885e-01	1.623740e-01
3.942088795792983e-02	2.848885e-01	1.623951e-01
3.942091844276863e-02	2.848885e-01	1.624244e-01
3.942094956792922e-02	2.848885e-01	1.624543e-01
3.942098340329802e-02	2.848885e-01	1.624869e-01
3.942102311158732e-02	2.848885e-01	1.625250e-01
3.942106812939277e-02	2.848885e-01	1.625683e-01
3.942114129276070e-02	2.848885e-01	1.626387e-01
3.942123906765446e-02	2.848885e-01	1.627327e-01
3.942134959120023e-02	2.848885e-01	1.628390e-01
3.942157063829178e-02	2.848885e-01	1.630515e-01
3.942184825986927e-02	2.848885e-01	1.633184e-01
3.942240350302426e-02	2.848885e-01	1.638523e-01
3.942298040010586e-02	2.848885e-01	1.644070e-01
3.942384303855510e-02	2.848885e-01	1.652364e-01
3.942483832403511e-02	2.848885e-01	1.661934e-01
3.942668634428730e-02	2.848885e-01	1.679703e-01
3.942960106630713e-02	2.848885e-01	1.707729e-01
3.943543051034679e-02	2.848885e-01	1.763780e-01
3.943561268047303e-02	2.848885e-01	1.765532e-01
3.943606810578863e-02	2.848885e-01	1.769911e-01
3.943609087705441e-02	2.848885e-01	1.770130e-01
3.943613176595880e-02	2.848885e-01	1.770523e-01
3.943617273808785e-02	2.848885e-01	1.770917e-01
3.943619868420171e-02	2.848885e-01	1.771166e-01
3.943623300386577e-02	2.848885e-01	1.771496e-01
3.943623407635527e-02	2.848885e-01	1.771507e-01
3.943623622133427e-02	2.848885e-01	1.771527e-01
3.943624051129228e-02	2.848885e-01	1.771568e-01
3.943624909120829e-02	2.848885e-01	1.771651e-01
3.943625518243233e-02	2.848885e-01	1.771709e-01
3.943626004059490e-02	2.848885e-01	1.771756e-01
3.943626246228518e-02	2.848885e-01	1.771779e-01
3.943626436112308e-02	2.848885e-01	1.771798e-01
3.943626542455361e-02	2.848885e-01	1.771808e-01
3.943626603645443e-02	2.848885e-01	1.771814e-01
3.943626681633301e-02	2.848885e-01	1.771821e-01
3.943626719935267e-02	2.848885e-01	1.771825e-01
3.943626767940299e-02	2.848885e-01	1.771830e-01
3.943626824357124e-02	2.848885e-01	1.771835e-01
3.943626921623519e-02	2.848885e-01	1.771844e-01
3.943627009258331e-02	2.848885e-01	1.771853e-01
3.943627129353123e-02	2.848885e-01	1.771864e-01
3.943627260205820e-02	2.848885e-01	1.771877e-01
3.943627433044073e-02	2.848885e-01	1.771894e-01
3.943627616278729e-02	2.848885e-01	1.771911e-01
3.943627839239703e-02	2.848885e-01	1.771933e-01
3.943628285161652e-02	2.848885e-01	1.771975e-01
3.943629177005549e-02	2.848885e-01	1.772061e-01
3.943630138118564e-02	2.848885e-01	1.772154e-01
3.943631433047302e-02	2.848885e-01	1.772278e-01
3.943632919759723e-02	2.848885e-01	1.772421e-01
3.943634566757136e-02	2.848885e-01	1.772579e-01
3.943636521286895e-02	2.848885e-01	1.772767e-01
3.943638384328235e-02	2.848885e-01	1.772947e-01
3.943640462845958e-02	2.848885e-01	1.773146e-01
3.943642780305949e-02	2.848885e-01	1.773369e-01
3.943644079190693e-02	2.848885e-01	1.773494e-01
3.943644880953846e-02	2.848885e-01	1.773571e-01
3.943645827394959e-02	2.848885e-01	1.773662e-01
3.943646686379041e-02	2.848885e-01	1.773745e-01
3.943647724250149e-02	2.848885e-01	1.773845e-01
3.943648703944457e-02	2.848885e-01	1.773939e-01
3.943649875371639e-02	2.848885e-01	1.774051e-01
3.943651212888353e-02	2.848885e-01	1.774180e-01
3.943653179593955e-02	2.848885e-01	1.774369e-01
3.943655756087679e-02	2.848885e-01	1.774617e-01
3.943660395793253e-02	2.848885e-01	1.775063e-01
3.943664377436761e-02	2.848885e-01	1.775446e-01
3.943668967401359e-02	2.848885e-01	1.775887e-01
3.943673454830844e-02	2.848885e-01	1.776319e-01
3.943681948978571e-02	2.848885e-01	1.777135e-01
3.943722927171376e-02	2.848885e-01	1.781075e-01
3.943763905364181e-02	2.848885e-01	1.785016e-01
3.943804883556986e-02	2.848885e-01	1.788956e-01
3.943845861749791e-02	2.848885e-01	1.792896e-01
3.943886839942596e-02	2.848885e-01	1.796836e-01
3.943927818135401e-02	2.848885e-01	1.800776e-01
3.943968796328206e-02	2.848885e-01	1.804716e-01
3.944240106286469e-02	2.848885e-01	1.830803e-01
3.944784845812044e-02	2.848885e-01	1.883181e-01
3.944797563466337e-02	2.848885e-01	1.884404e-01
3.944813710974047e-02	2.848885e-01	1.885956e-01
3.944813936825684e-02	2.848885e-01	1.885978e-01
3.944814388528957e-02	2.848885e-01	1.886021e-01
3.944814885052284e-02	2.848885e-01	1.886069e-01
3.944815476008188e-02	2.848885e-01	1.886126e-01
3.944816019555913e-02	2.848885e-01	1.886178e-01
3.944816526080319e-02	2.848885e-01	1.886227e-01
3.944816947182471e-02	2.848885e-01	1.886267e-01
3.944817409660966e-02	2.848885e-01	1.886312e-01
3.944817839463957e-02	2.848885e-01	1.886353e-01
3.944818447060922e-02	2.848885e-01	1.886412e-01
3.944819046101196e-02	2.848885e-01	1.886469e-01
3.944819625046288e-02	2.848885e-01	1.886525e-01
3.944820078462343e-02	2.848885e-01	1.886569e-01
3.944820594601467e-02	2.848885e-01	1.886618e-01
3.944821174753566e-02	2.848885e-01	1.886674e-01
3.944821920187420e-02	2.848885e-01	1.886746e-01
3.944822864974200e-02	2.848885e-01	1.886836e-01
3.944824287186133e-02	2.848885e-01	1.886973e-01
3.944826052183311e-02	2.848885e-01	1.887143e-01
3.944828019435979e-02	2.848885e-01	1.887332e-01
3.944829886035643e-02	2.848885e-01	1.887511e-01
3.944831863806982e-02	2.848885e-01	1.887702e-01
3.944834046278319e-02	2.848885e-01	1.887912e-01
3.944835529301430e-02	2.848885e-01	1.888054e-01
3.944836442153664e-02	2.848885e-01	1.888142e-01
3.944837386701583e-02	2.848885e-01	1.888233e-01
3.944838370120033e-02	2.848885e-01	1.888327e-01
3.944839443081096e-02	2.848885e-01	1.888430e-01
3.944840521609284e-02	2.848885e-01	1.888534e-01
3.944841622037180e-02	2.848885e-01	1.888640e-01
3.944842860269166e-02	2.848885e-01	1.888759e-01
3.944844334673533e-02	2.848885e-01	1.888901e-01
3.944846604763177e-02	2.848885e-01	1.889119e-01
3.944850080954165e-02	2.848885e-01	1.889453e-01
3.944852959689564e-02	2.848885e-01	1.889730e-01
3.944856323012196e-02	2.848885e-01	1.890053e-01
3.944860284720288e-02	2.848885e-01	1.890434e-01
3.944865164055290e-02	2.848885e-01	1.890904e-01
3.944873472881150e-02	2.848885e-01	1.891702e-01
3.944885039572820e-02	2.848885e-01	1.892815e-01
3.944896679964251e-02	2.848885e-01	1.893934e-01
3.944919960747115e-02	2.848885e-01	1.896172e-01
3.944950516897789e-02	2.848885e-01	1.899110e-01
3.945011629199138e-02	2.848885e-01	1.904987e-01
3.945070894708223e-02	2.848885e-01	1.910685e-01
3.945164024515564e-02	2.848885e-01	1.919640e-01
3.945270354666262e-02	2.848885e-01	1.929863e-01
3.945483014967660e-02	2.848885e-01	1.950311e-01
3.945824372105661e-02	2.848885e-01	1.983133e-01
3.945909711390162e-02	2.848885e-01	1.991339e-01
3.946080389959163e-02	2.848885e-01	2.007750e-01
3.946123059601413e-02	2.848885e-01	2.011852e-01
3.946229733707038e-02	2.848885e-01	2.022109e-01
3.946357742633788e-02	2.848885e-01	2.034418e-01
3.946360409486429e-02	2.848885e-01	2.034674e-01
3.946365743191711e-02	2.848885e-01	2.035187e-01
3.946369620619186e-02	2.848885e-01	2.035560e-01
3.946370589976055e-02	2.848885e-01	2.035653e-01
3.946372528689793e-02	2.848885e-01	2.035839e-01
3.946376406117269e-02	2.848885e-01	2.036212e-01
3.946377005894708e-02	2.848885e-01	2.036270e-01
3.946377155839068e-02	2.848885e-01	2.036284e-01
3.946377193325157e-02	2.848885e-01	2.036288e-01
3.946377268297337e-02	2.848885e-01	2.036295e-01
3.946377418241697e-02	2.848885e-01	2.036310e-01
3.946377718130416e-02	2.848885e-01	2.036338e-01
3.946377960791561e-02	2.848885e-01	2.036362e-01
3.946378153043258e-02	2.848885e-01	2.036380e-01
3.946378307828260e-02	2.848885e-01	2.036395e-01
3.946378451036123e-02	2.848885e-01	2.036409e-01
3.946378570243479e-02	2.848885e-01	2.036420e-01
3.946378716310567e-02	2.848885e-01	2.036434e-01
3.946378797798109e-02	2.848885e-01	2.036442e-01
3.946378860317088e-02	2.848885e-01	2.036448e-01
3.946378935498057e-02	2.848885e-01	2.036455e-01
3.946378977284343e-02	2.848885e-01	2.036459e-01
3.946379027194728e-02	2.848885e-01	2.036464e-01
3.946379084237552e-02	2.848885e-01	2.036470e-01
3.946379177025098e-02	2.848885e-01	2.036479e-01
3.946379266631331e-02	2.848885e-01	2.036487e-01
3.946379386750942e-02	2.848885e-01	2.036499e-01
3.946379519259761e-02	2.848885e-01	2.036511e-01
3.946379711145951e-02	2.848885e-01	2.036530e-01
3.946379885698587e-02	2.848885e-01	2.036547e-01
3.946380125329973e-02	2.848885e-01	2.036570e-01
3.946380604592745e-02	2.848885e-01	2.036616e-01
3.946381563118288e-02	2.848885e-01	2.036708e-01
3.946382512716565e-02	2.848885e-01	2.036799e-01
3.946383861061634e-02	2.848885e-01	2.036929e-01
3.946385360795975e-02	2.848885e-01	2.037073e-01
3.946386997965692e-02	2.848885e-01	2.037231e-01
3.946388956442234e-02	2.848885e-01	2.037419e-01
3.946390826548754e-02	2.848885e-01	2.037599e-01
3.946392928769059e-02	2.848885e-01	2.037801e-01
3.946395307925842e-02	2.848885e-01	2.038030e-01
3.946396530161708e-02	2.848885e-01	2.038147e-01
3.946397272729634e-02	2.848885e-01	2.038219e-01
3.946398121555107e-02	2.848885e-01	2.038300e-01
3.946399032793952e-02	2.848885e-01	2.038388e-01
3.946400030277154e-02	2.848885e-01	2.038484e-01
3.946401056704357e-02	2.848885e-01	2.038582e-01
3.946402188102543e-02	2.848885e-01	2.038691e-01
3.946403585929297e-02	2.848885e-01	2.038826e-01
3.946405528002340e-02	2.848885e-01	2.039012e-01
3.946408209260649e-02	2.848885e-01	2.039270e-01
3.946412950377125e-02	2.848885e-01	2.039726e-01
3.946417068701290e-02	2.848885e-01	2.040122e-01
3.946421585658325e-02	2.848885e-01	2.040556e-01
3.946426207734582e-02	2.848885e-01	2.041001e-01
3.946435193143898e-02	2.848885e-01	2.041865e-01
3.946478322860973e-02	2.848885e-01	2.046012e-01
3.946521452578048e-02	2.848885e-01	2.050159e-01
3.946564582295123e-02	2.848885e-01	2.054306e-01
3.946607712012198e-02	2.848885e-01	2.058453e-01
3.946650841729273e-02	2.848885e-01	2.062600e-01
3.946693971446348e-02	2.848885e-01	2.066747e-01
3.946737101163423e-02	2.848885e-01	2.070894e-01
3.947024064365375e-02	2.848885e-01	2.098486e-01
3.947030763895382e-02	2.848885e-01	2.099130e-01
3.947106998023563e-02	2.848885e-01	2.106460e-01
3.947183232151744e-02	2.848885e-01	2.113790e-01
3.947259466279925e-02	2.848885e-01	2.121120e-01
3.947335700408106e-02	2.848885e-01	2.128450e-01
3.947411934536287e-02	2.848885e-01	2.135780e-01
3.947488168664468e-02	2.848885e-01	2.143110e-01
3.947564402792648e-02	2.848885e-01	2.150440e-01
3.947565023009082e-02	2.848885e-01	2.150500e-01
3.947566263441948e-02	2.848885e-01	2.150619e-01
3.947567041173487e-02	2.848885e-01	2.150694e-01
3.947567656813678e-02	2.848885e-01	2.150753e-01
3.947568185206253e-02	2.848885e-01	2.150804e-01
3.947568627001647e-02	2.848885e-01	2.150846e-01
3.947569053048298e-02	2.848885e-01	2.150887e-01
3.947569508968739e-02	2.848885e-01	2.150931e-01
3.947570019171479e-02	2.848885e-01	2.150980e-01
3.947570626793964e-02	2.848885e-01	2.151039e-01
3.947571215778046e-02	2.848885e-01	2.151095e-01
3.947571655474810e-02	2.848885e-01	2.151138e-01
3.947572182405124e-02	2.848885e-01	2.151188e-01
3.947572766830940e-02	2.848885e-01	2.151244e-01
3.947573554334447e-02	2.848885e-01	2.151320e-01
3.947574531735876e-02	2.848885e-01	2.151414e-01
3.947576066080755e-02	2.848885e-01	2.151562e-01
3.947577874095587e-02	2.848885e-01	2.151735e-01
3.947579832414747e-02	2.848885e-01	2.151924e-01
3.947581700078721e-02	2.848885e-01	2.152103e-01
3.947583696907234e-02	2.848885e-01	2.152295e-01
3.947585976852953e-02	2.848885e-01	2.152515e-01
3.947587297250897e-02	2.848885e-01	2.152642e-01
3.947588116324088e-02	2.848885e-01	2.152720e-01
3.947589114531969e-02	2.848885e-01	2.152816e-01
3.947590084553843e-02	2.848885e-01	2.152909e-01
3.947591217831321e-02	2.848885e-01	2.153018e-01
3.947592259989605e-02	2.848885e-01	2.153119e-01
3.947593425084797e-02	2.848885e-01	2.153231e-01
3.947594654117736e-02	2.848885e-01	2.153349e-01
3.947596335970190e-02	2.848885e-01	2.153511e-01
3.947598738136869e-02	2.848885e-01	2.153742e-01
3.947603027220745e-02	2.848885e-01	2.154154e-01
3.947606644486543e-02	2.848885e-01	2.154502e-01
3.947610885664696e-02	2.848885e-01	2.154910e-01
3.947614802538995e-02	2.848885e-01	2.155286e-01
3.947621421647255e-02	2.848885e-01	2.155923e-01
3.947630298615603e-02	2.848885e-01	2.156776e-01
3.947640429544633e-02	2.848885e-01	2.157750e-01
3.947659041661497e-02	2.848885e-01	2.159540e-01
3.947686109628513e-02	2.848885e-01	2.162143e-01
3.947740245562547e-02	2.848885e-01	2.167348e-01
3.947795940898752e-02	2.848885e-01	2.172703e-01
3.947877485623991e-02	2.848885e-01	2.180544e-01
3.947971179679648e-02	2.848885e-01	2.189552e-01
3.948140841964349e-02	2.848885e-01	2.205866e-01
3.948401213370851e-02	2.848885e-01	2.230901e-01
3.948921956183855e-02	2.848885e-01	2.280971e-01
3.949109098132279e-02	2.848885e-01	2.298965e-01
3.949113166435506e-02	2.848885e-01	2.299356e-01
3.949118515475414e-02	2.848885e-01	2.299871e-01
3.949124004701189e-02	2.848885e-01	2.300399e-01
3.949125080754431e-02	2.848885e-01	2.300502e-01
3.949127232860914e-02	2.848885e-01	2.300709e-01
3.949127770887535e-02	2.848885e-01	2.300761e-01
3.949128846940776e-02	2.848885e-01	2.300864e-01
3.949129115954086e-02	2.848885e-01	2.300890e-01
3.949129653980707e-02	2.848885e-01	2.300942e-01
3.949130550582582e-02	2.848885e-01	2.301028e-01
3.949130941235455e-02	2.848885e-01	2.301066e-01
3.949131180203501e-02	2.848885e-01	2.301089e-01
3.949131340391755e-02	2.848885e-01	2.301104e-01
3.949131497024173e-02	2.848885e-01	2.301119e-01
3.949131564983252e-02	2.848885e-01	2.301126e-01
3.949131651389442e-02	2.848885e-01	2.301134e-01
3.949131694907687e-02	2.848885e-01	2.301138e-01
3.949131745542875e-02	2.848885e-01	2.301143e-01
3.949131800205332e-02	2.848885e-01	2.301148e-01
3.949131890976513e-02	2.848885e-01	2.301157e-01
3.949131988937307e-02	2.848885e-01	2.301166e-01
3.949132109350298e-02	2.848885e-01	2.301178e-01
3.949132255191968e-02	2.848885e-01	2.301192e-01
3.949132446276058e-02	2.848885e-01	2.301210e-01
3.949132619120709e-02	2.848885e-01	2.301227e-01
3.949132905709989e-02	2.848885e-01	2.301255e-01
3.949133478888549e-02	2.848885e-01	2.301310e-01
3.949134459941024e-02	2.848885e-01	2.301404e-01
3.949135471487948e-02	2.848885e-01	2.301501e-01
3.949136856822064e-02	2.848885e-01	2.301634e-01
3.949138510260658e-02	2.848885e-01	2.301793e-01
3.949140140191207e-02	2.848885e-01	2.301950e-01
3.949142137831506e-02	2.848885e-01	2.302142e-01
3.949143997256322e-02	2.848885e-01	2.302321e-01
3.949146192466541e-02	2.848885e-01	2.302532e-01
3.949148823469974e-02	2.848885e-01	2.302785e-01
3.949149807054177e-02	2.848885e-01	2.302880e-01
3.949150581762882e-02	2.848885e-01	2.302954e-01
3.949151497899892e-02	2.848885e-01	2.303042e-01
3.949152429112821e-02	2.848885e-01	2.303132e-01
3.949153477727376e-02	2.848885e-01	2.303233e-01
3.949154544887097e-02	2.848885e-01	2.303335e-01
3.949155812011438e-02	2.848885e-01	2.303457e-01
3.949157583858764e-02	2.848885e-01	2.303627e-01
3.949159991881393e-02	2.848885e-01	2.303859e-01
3.949163844373452e-02	2.848885e-01	2.304229e-01
3.949166957335633e-02	2.848885e-01	2.304529e-01
3.949170725053260e-02	2.848885e-01	2.304891e-01
3.949175027027311e-02	2.848885e-01	2.305305e-01
3.949180945926377e-02	2.848885e-01	2.305874e-01
3.949201873355913e-02	2.848885e-01	2.307886e-01
3.949360285109720e-02	2.848885e-01	2.323117e-01
3.949518696863526e-02	2.848885e-01	2.338349e-01
3.949677108617333e-02	2.848885e-01	2.353581e-01
3.949835520371140e-02	2.848885e-01	2.368812e-01
3.949993932124947e-02	2.848885e-01	2.384044e-01
3.950152343878754e-02	2.848885e-01	2.399275e-01
3.950310755632561e-02	2.848885e-01	2.414507e-01
3.950317877684260e-02	2.848885e-01	2.415192e-01
3.950321700295505e-02	2.848885e-01	2.415559e-01
3.950321756297202e-02	2.848885e-01	2.415565e-01
3.950321868300594e-02	2.848885e-01	2.415575e-01
3.950322092307380e-02	2.848885e-01	2.415597e-01
3.950322540320951e-02	2.848885e-01	2.415640e-01
3.950323012733369e-02	2.848885e-01	2.415685e-01
3.950323417240206e-02	2.848885e-01	2.415724e-01
3.950323840158684e-02	2.848885e-01	2.415765e-01
3.950324263200455e-02	2.848885e-01	2.415806e-01
3.950324866243049e-02	2.848885e-01	2.415864e-01
3.950325464813439e-02	2.848885e-01	2.415921e-01
3.950326043065753e-02	2.848885e-01	2.415977e-01
3.950326499123315e-02	2.848885e-01	2.416021e-01
3.950327013220788e-02	2.848885e-01	2.416070e-01
3.950327593396434e-02	2.848885e-01	2.416126e-01
3.950328332638893e-02	2.848885e-01	2.416197e-01
3.950329273781151e-02	2.848885e-01	2.416287e-01
3.950330682975383e-02	2.848885e-01	2.416423e-01
3.950332446580999e-02	2.848885e-01	2.416593e-01
3.950334412131164e-02	2.848885e-01	2.416781e-01
3.950336280503303e-02	2.848885e-01	2.416961e-01
3.950338254568435e-02	2.848885e-01	2.417151e-01
3.950340428829989e-02	2.848885e-01	2.417360e-01
3.950341932318907e-02	2.848885e-01	2.417504e-01
3.950342855601789e-02	2.848885e-01	2.417593e-01
3.950343812139098e-02	2.848885e-01	2.417685e-01
3.950344786334423e-02	2.848885e-01	2.417779e-01
3.950345862443835e-02	2.848885e-01	2.417882e-01
3.950346934081567e-02	2.848885e-01	2.417985e-01
3.950348039385001e-02	2.848885e-01	2.418092e-01
3.950349271240297e-02	2.848885e-01	2.418210e-01
3.950350743642560e-02	2.848885e-01	2.418352e-01
3.950352999032663e-02	2.848885e-01	2.418569e-01
3.950356453674938e-02	2.848885e-01	2.418901e-01
3.950359345279161e-02	2.848885e-01	2.419179e-01
3.950362708580733e-02	2.848885e-01	2.419502e-01
