;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
686,-0.02514,0.300667,0.818482
687,-0.02513,0.26726,0.818482
688,-0.02512,0.217148,0.818482
689,-0.02511,0.334074,0.818482
690,-0.0251,0.283963,0.818482
691,-0.02509,0.283963,0.818482
692,-0.02508,0.217148,0.818482
693,-0.02507,0.217148,0.818482
694,-0.02506,0.400889,0.818482
695,-0.02505,0.317371,0.818482
696,-0.02504,0.300667,0.818482
697,-0.02503,0.384186,0.818482
698,-0.02502,0.317371,0.818482
699,-0.02501,0.283963,0.818482
700,-0.025,0.217148,0.818482
701,-0.02499,0.317371,0.818482
702,-0.02498,0.367482,0.818482
703,-0.02497,0.300667,0.818482
704,-0.02496,0.26726,0.818482
705,-0.02495,0.217148,0.818482
706,-0.02494,0.400889,0.818482
707,-0.02493,0.334074,0.818482
708,-0.02492,0.317371,0.818482
709,-0.02491,0.283963,0.818482
710,-0.0249,0.250556,0.818482
711,-0.02489,0.300667,0.818482
712,-0.02488,0.26726,0.818482
713,-0.02487,0.317371,0.818482
714,-0.02486,0.350778,0.818482
715,-0.02485,0.317371,0.818482
716,-0.02484,0.317371,0.818482
717,-0.02483,0.350778,0.818482
718,-0.02482,0.300667,0.818482
719,-0.02481,0.250556,0.818482
720,-0.0248,0.300667,0.818482
721,-0.02479,0.350778,0.818482
722,-0.02478,0.300667,0.818482
723,-0.02477,0.26726,0.818482
724,-0.02476,0.217148,0.818482
725,-0.02475,0.200445,0.818482
726,-0.02474,0.384186,0.818482
727,-0.02473,0.317371,0.818482
728,-0.02472,0.283963,0.818482
729,-0.02471,0.334074,0.818482
730,-0.0247,0.283963,0.818482
731,-0.02469,0.250556,0.818482
732,-0.02468,0.200445,0.818482
733,-0.02467,0.384186,0.818482
734,-0.02466,0.334074,0.818482
735,-0.02465,0.300667,0.818482
736,-0.02464,0.26726,0.818482
737,-0.02463,0.250556,0.818482
738,-0.02462,0.183741,0.818482
739,-0.02461,0.26726,0.818482
740,-0.0246,0.317371,0.818482
741,-0.02459,0.26726,0.818482
742,-0.02458,0.217148,0.818482
743,-0.02457,0.400889,0.818482
744,-0.02456,0.334074,0.818482
745,-0.02455,0.300667,0.818482
746,-0.02454,0.26726,0.818482
747,-0.02453,0.200445,0.818482
748,-0.02452,0.300667,0.818482
