;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
442,-0.01158,0.467704,0
443,-0.01157,0.451,0.367482
444,-0.01156,0.400889,0.26726
445,-0.01155,0.350778,0.167037
446,-0.01154,0.417593,0.434297
447,-0.01153,0.451,0.0668149
448,-0.01152,0.400889,0.367482
449,-0.01151,0.367482,0.250556
450,-0.0115,0.300667,0.300667
451,-0.01149,0.534519,0.384186
452,-0.01148,0.434297,-0.0334074
453,-0.01147,0.467704,0.534519
454,-0.01146,0.517815,0.0334074
455,-0.01145,0.451,0.400889
456,-0.01144,0.601334,0.317371
457,-0.01143,0.517815,0.0334074
458,-0.01142,0.467704,0.534519
459,-0.01141,0.417593,0.0501112
460,-0.0114,0.400889,0.417593
461,-0.01139,0.634741,0.250556
462,-0.01138,0.551223,0.0835186
463,-0.01137,0.467704,0.417593
464,-0.01136,0.434297,0.0835186
465,-0.01135,0.467704,0.517815
466,-0.01134,0.58463,0.13363
467,-0.01133,0.484408,0.183741
468,-0.01132,0.467704,0.400889
469,-0.01131,0.400889,0.13363
470,-0.0113,0.367482,0.300667
471,-0.01129,0.384186,0.400889
472,-0.01128,0.384186,0.150333
473,-0.01127,0.317371,0.200445
474,-0.01126,0.300667,0.283963
475,-0.01125,0.467704,0.417593
476,-0.01124,0.400889,0.100222
477,-0.01123,0.367482,0.217148
478,-0.01122,0.334074,0.26726
479,-0.01121,0.334074,0.367482
480,-0.0112,0.467704,0.26726
481,-0.01119,0.400889,0.150333
482,-0.01118,0.367482,0.300667
483,-0.01117,0.317371,0.26726
484,-0.01116,0.283963,0.250556
485,-0.01115,0.26726,0.300667
486,-0.01114,0.451,0.400889
487,-0.01113,0.384186,0.0835186
488,-0.01112,0.334074,0.183741
489,-0.01111,0.417593,0.434297
490,-0.0111,0.417593,0.183741
491,-0.01109,0.384186,0.183741
492,-0.01108,0.350778,0.317371
493,-0.01107,0.350778,0.350778
494,-0.01106,0.367482,0.0668149
495,-0.01105,0.317371,0.350778
496,-0.01104,0.484408,0.317371
497,-0.01103,0.434297,0.0835186
498,-0.01102,0.400889,0.384186
499,-0.01101,0.367482,0.317371
500,-0.011,0.283963,0.183741
501,-0.01099,0.283963,0.26726
502,-0.01098,0.350778,0.334074
503,-0.01097,0.367482,0.217148
504,-0.01096,0.26726,0.0835186
505,-0.01095,0.551223,0.551223
506,-0.01094,0.517815,-0.0668149
507,-0.01093,0.467704,0.400889
508,-0.01092,0.801779,0.451
509,-0.01091,0.651445,-0.233852
510,-0.0109,0.801779,0.885297
511,-0.01089,0.902001,-0.300667
512,-0.01088,0.768371,0.183741
513,-0.01087,1.13585,0.868594
514,-0.01086,1.01893,-0.551223
515,-0.01085,0.918705,0.634741
516,-0.01084,0.818482,0.317371
517,-0.01083,0.734964,0.200445
518,-0.01082,0.651445,0.651445
519,-0.01081,0.58463,-0.13363
520,-0.0108,0.517815,0.517815
521,-0.01079,0.484408,0.200445
522,-0.01078,0.367482,0.0668149
523,-0.01077,0.85189,0.751667
524,-0.01076,0.734964,-0.400889
525,-0.01075,0.701556,0.71826
526,-0.01074,0.902001,0.200445
527,-0.01073,0.768371,-0.0835186
528,-0.01072,0.684853,0.684853
529,-0.01071,0.618038,0.0334074
530,-0.0107,0.534519,0.350778
531,-0.01069,0.484408,0.250556
532,-0.01068,0.434297,0.26726
533,-0.01067,0.400889,0.434297
534,-0.01066,0.334074,-0.0835186
535,-0.01065,0.551223,0.651445
536,-0.01064,0.668149,0.0334074
537,-0.01063,0.551223,0.0835186
538,-0.01062,0.785075,0.71826
539,-0.01061,0.734964,-0.167037
540,-0.0106,0.684853,0.384186
541,-0.01059,0.618038,0.350778
542,-0.01058,0.534519,0.167037
543,-0.01057,0.484408,0.250556
544,-0.01056,0.434297,0.350778
545,-0.01055,0.400889,0.350778
546,-0.01054,0.334074,0.0167037
547,-0.01053,0.417593,0.484408
548,-0.01052,0.618038,0.350778
549,-0.01051,0.517815,-0.0668149
550,-0.0105,0.451,0.501112
551,-0.01049,0.684853,0.334074
552,-0.01048,0.567927,-0.0501112
553,-0.01047,0.517815,0.400889
554,-0.01046,0.451,0.300667
555,-0.01045,0.417593,0.13363
556,-0.01044,0.367482,0.350778
557,-0.01043,0.467704,0.484408
558,-0.01042,0.451,0.0334074
559,-0.01041,0.384186,0.26726
560,-0.0104,0.534519,0.534519
561,-0.01039,0.517815,-0.0334074
562,-0.01038,0.451,0.183741
563,-0.01037,0.684853,0.634741
564,-0.01036,0.634741,-0.116926
565,-0.01035,0.58463,0.350778
566,-0.01034,0.517815,0.367482
567,-0.01033,0.467704,0.13363
568,-0.01032,0.434297,0.317371
569,-0.01031,0.350778,0.334074
570,-0.0103,0.367482,0.367482
571,-0.01029,0.217148,-0.13363
572,-0.01028,0.668149,0.751667
573,-0.01027,0.768371,-0.0334074
574,-0.01026,0.634741,0.0334074
575,-0.01025,1.01893,0.868594
576,-0.01024,0.935408,-0.701556
577,-0.01023,0.902001,0.801779
578,-0.01022,1.23608,0.350778
579,-0.01021,1.06904,-0.317371
580,-0.0102,0.952112,0.98552
581,-0.01019,0.85189,-0.467704
582,-0.01018,0.935408,1.00222
583,-0.01017,1.26948,0.116926
584,-0.01016,1.08574,-0.367482
585,-0.01015,1.01893,1.11915
586,-0.01014,0.868594,-0.534519
587,-0.01013,0.935408,0.952112
588,-0.01012,1.28619,0.217148
589,-0.01011,1.10245,-0.367482
590,-0.0101,0.98552,0.918705
591,-0.01009,0.902001,-0.334074
592,-0.01008,0.85189,0.818482
593,-0.01007,1.18596,0.217148
594,-0.01006,0.98552,-0.167037
595,-0.01005,0.935408,0.71826
596,-0.01004,0.818482,-0.13363
597,-0.01003,0.818482,0.85189
598,-0.01002,0.98552,0.0167037
599,-0.01001,0.85189,-0.0835186
600,-0.01,0.801779,0.885297
601,-0.00999,0.684853,-0.183741
602,-0.00998,0.618038,0.551223
603,-0.00997,0.684853,0.283963
604,-0.00996,0.58463,0.0334074
605,-0.00995,0.618038,0.684853
606,-0.00994,0.601334,-0.167037
607,-0.00993,0.534519,0.451
608,-0.00992,0.484408,0.26726
609,-0.00991,0.400889,0.13363
610,-0.0099,0.484408,0.501112
611,-0.00989,0.467704,-0.0334074
612,-0.00988,0.417593,0.400889
613,-0.00987,0.400889,0.283963
614,-0.00986,0.317371,0.100222
615,-0.00985,0.467704,0.451
616,-0.00984,0.467704,0.0334074
